language,x1,x2,x3,x4,x5,x6,x7
huay1241,y,a,t,S,-,-,a
jauj1238,y,a,t,S,-,-,a
yauy1235,y,a,t,S,-,-,a
hual1241,y,a,t,S,-,-,a
coro1247,y,a,t,S,-,-,a
paca1245,y,a,t,S,-,-,a
caja1238,y,a,t,S,-,-,a
lamb1276,y,a,t,S,-,-,a
napo1242,y,a,t,S,a,n,a
tena1240,y,a,t,S,-,-,a
sout2990,y,a,t,S,a,n,a
imba1240,y,a,t,S,a,n,a
inga1252,y,a,t,S,-,-,a
cusc1236,y,a,t,S,-,-,a
puno1238,y,a,t,S,-,-,a
east2551,y,a,t,S,-,-,a
ayac1239,y,a,t,S,-,-,a
sout2991,y,a,t,S,-,-,a
sant1432,y,a,t,S,-,-,a
chac1250,y,a,t,S,-,-,a
sanm1289,y,a,t,S,-,-,a
jaqa1244,y,a,t,y,-,-,i
cauq1239,y,a,t,y,-,-,i
chip1262,z,i,-,z,-,-,-
