language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
chip1262,-,u,-,-,-,t,S,u,n,-,-
chip1262,-,u,-,-,-,t,S,u,m,-,-
imba1240,5,u,k,a,n,t,S,i,k,-,-
azua1234,5,u,q,a,n,t,S,i,-,-,-
nort3351,5,u,k,a,n,t,S,i,x,-,-
napo1242,5,u,k,a,n,t,S,i,-,-,-
tena1240,5,u,k,a,n,t,S,i,-,-,-
sout2990,n,u,k,a,n,t,S,i,-,-,-
inga1252,n,u,k,a,n,t,S,i,-,-,-
clas1251,5,o,k,a,n,t,S,i,k,-,-
apol1241,5,u,q,a,n,t,S,i,s,-,-
puno1238,n,u,q,a,n,t,S,i,s,-,-
cusc1236,n,u,q,a,n,t,S,i,s,-,-
east2551,5,o,q,a,n,t,S,i,s,-,-
sout2991,n,u,q,a,n,t,S,i,s,-,-
coch1274,n,u,X,a,n,t,S,i,X,-,-
sant1432,n,o,X,a,-,-,-,i,S,-,-
huan1249,5,u,X,a,n,t,S,i,k,-,-
ayac1239,5,o,X,a,n,t,S,i,k,-,-
azan1238,5,o,q,a,n,t,S,i,k,-,-
sanp1258,5,o,q,a,n,t,S,i,k,-,-
apur1253,n,o,q,a,n,t,S,i,k,-,-
tana1291,5,o,q,a,n,t,S,i,k,-,-
cacr1238,5,o,q,a,n,t,S,i,k,-,-
yauy1235,n,u,q,a,n,t,S,i,k,-,-
chac1250,5,u,k,a,n,t,S,i,-,-,-
sanm1289,5,u,k,a,n,t,S,i,-,-,-
paca1245,5,o,X,a,n,-,s,i,-,-,-
yaru1256,n,o,X,a,5,t,S,i,k,-,-
yaru1256,n,o,X,a,5,t,S,i,-,-,-
hual1241,n,u,q,a,n,t,S,i,-,-,-
huai1241,5,o,q,a,5,t,s,i,-,-,-
coro1247,5,u,q,a,n,t,s,i,k,-,-
caja1238,n,u,X,a,n,d,Z,i,X,-,-
lamb1276,n,u,X,a,n,t,S,i,-,-,-
jaqa1244,-,-,-,-,-,-,h,i,w,s,a
cauq1239,-,-,-,-,-,-,h,i,w,s,a
