language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
huay1241,-,L,a,n,t,-,u,-,-,-
jauj1238,-,L,a,n,t,-,u,-,-,-
yauy1235,-,L,a,n,t,-,u,-,-,-
hual1241,-,L,a,n,t,-,u,-,-,i
hual1241,-,L,a,n,t,-,u,-,-,-
coro1247,-,L,a,n,t,-,u,-,-,-
paca1245,-,l,a,n,t,-,u,-,-,-
caja1238,-,L,a,n,d,-,u,-,-,-
lamb1276,-,Z,a,n,d,-,u,-,-,-
napo1242,-,L,a,n,d,-,u,-,-,-
tena1240,-,L,a,n,d,-,u,-,-,-
sout2990,-,L,a,n,d,-,u,-,-,-
imba1240,-,L,a,n,t,-,u,-,-,-
inga1252,-,-,-,-,t,-,u,-,t,a
cusc1236,-,L,a,n,t,h,u,-,-,-
puno1238,-,L,a,n,t,h,u,-,-,-
east2551,-,L,a,n,t,-,u,-,-,-
ayac1239,-,L,a,n,t,-,u,-,-,-
sout2991,-,L,a,n,t,h,u,-,-,-
sant1432,-,Z,a,n,t,-,u,-,-,-
chac1250,d,Z,a,n,d,-,u,-,-,-
sanm1289,d,Z,a,n,d,-,u,-,-,-
jaqa1244,-,h,u,n,k,-,a,-,-,-
cauq1239,-,h,u,n,k,-,i,-,-,-
chip1262,-,-,-,-,z,-,i,w,z,-
