language,x1,x2,x3,x4,x5,x6,x7,x8
urui1234,-,-,-,-,-,u,X,-
tsim1260,o,-,-,-,X,i,-,-
chip1262,z,h,q,e,t,i,-,-
imba1240,-,-,-,-,n,i,n,a
azua1234,-,-,-,-,n,i,n,a
nort3351,-,-,-,-,n,i,n,a
napo1242,-,-,-,-,n,i,n,a
tena1240,-,-,-,-,n,i,n,a
sout2990,-,-,-,-,n,i,n,a
inga1252,-,-,-,-,n,i,n,a
clas1251,-,-,-,-,n,i,n,a
apol1241,-,-,-,-,n,i,n,a
puno1238,-,-,-,-,n,i,n,a
cusc1236,-,-,-,-,n,i,n,a
east2551,-,-,-,-,n,i,n,a
sout2991,-,-,-,-,n,i,n,a
coch1274,-,-,-,-,n,i,n,a
sant1432,-,-,-,-,n,i,n,a
huan1249,-,-,-,-,n,i,n,a
ayac1239,-,-,-,-,n,i,n,a
azan1238,-,-,-,-,n,i,n,a
sanp1258,-,-,-,-,n,i,n,a
apur1253,-,-,-,-,n,i,n,a
tana1291,-,-,-,-,n,i,n,a
cacr1238,-,-,-,-,n,i,n,a
yauy1235,-,-,-,-,n,i,n,a
chac1250,-,-,-,-,n,i,n,a
sanm1289,-,-,-,-,n,i,n,a
huay1241,-,-,-,-,n,i,n,a
jauj1238,-,-,-,-,n,i,n,a
paca1245,-,-,-,-,n,i,n,a
yaru1256,-,-,-,-,n,i,n,a
hual1241,-,-,-,-,n,i,n,a
huai1241,-,-,-,-,5,i,5,a
coro1247,-,-,-,-,n,i,n,a
caja1238,-,-,-,-,n,i,n,a
lamb1276,-,-,-,-,n,i,n,a
jaqa1244,-,-,-,-,n,i,n,a
cauq1239,-,-,-,-,n,i,n,a
