language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
huay1241,-,-,h,-,u,-,n,t,a,i
jauj1238,-,-,h,-,u,-,n,t,a,i
yauy1235,-,-,q,-,u,S,n,-,-,i
hual1241,-,-,q,-,u,-,S,t,a,i
coro1247,-,-,q,-,u,-,n,t,-,e
paca1245,-,-,X,-,o,-,y,-,a,i
caja1238,-,-,q,-,u,-,n,d,a,i
lamb1276,-,-,X,-,u,-,n,d,a,i
napo1242,-,-,k,-,u,S,n,-,-,i
tena1240,-,-,k,-,u,S,5,-,-,i
sout2990,-,-,k,-,u,S,n,-,-,i
imba1240,-,-,k,-,u,S,n,-,-,i
inga1252,-,-,k,-,u,s,n,-,-,i
cusc1236,-,-,q,-,u,s,5,-,-,i
puno1238,-,-,q,-,u,S,5,-,-,i
east2551,-,-,q,-,o,s,5,-,-,i
ayac1239,-,-,X,-,o,s,n,-,-,i
sout2991,-,-,q,-,u,s,5,-,-,i
sant1432,-,-,q,-,o,s,n,-,-,i
chac1250,-,-,k,-,u,s,n,-,-,i
sanm1289,-,-,k,-,u,s,n,-,-,i
jaqa1244,-,-,t,s,u,s,q,-,-,i
jaqa1244,-,-,t,s,u,s,q,-,-,i
cauq1239,-,-,t,s,u,s,q,-,-,i
cauq1239,-,-,t,S,u,s,q,-,-,i
chip1262,z,h,q,-,e,t,-,-,-,i
