language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,-,p,-,u,5,u,-,-
jauj1238,-,p,-,u,5,u,-,-
yauy1235,-,p,-,u,5,u,-,-
hual1241,-,p,-,u,5,u,-,-
coro1247,-,p,-,u,5,u,-,-
paca1245,-,p,-,u,5,u,-,-
caja1238,-,p,-,u,5,u,-,-
lamb1276,-,p,-,u,n,u,-,-
napo1242,-,p,-,u,5,u,n,a
tena1240,-,p,-,u,5,u,-,-
sout2990,-,p,-,u,5,u,n,a
imba1240,-,p,-,u,5,u,n,a
inga1252,-,p,-,u,5,u,-,-
cusc1236,-,p,-,u,5,u,-,-
puno1238,-,p,-,u,5,u,-,-
east2551,-,p,-,u,5,u,-,-
ayac1239,-,p,-,u,5,u,-,-
sout2991,-,p,-,u,5,u,-,-
sant1432,-,p,-,u,5,u,-,-
chac1250,-,p,-,u,5,u,-,-
sanm1289,-,p,-,u,5,u,-,-
jaqa1244,-,-,-,i,k,i,-,-
cauq1239,-,-,-,i,k,i,-,-
chip1262,t,h,a,i,z,-,-,-
