language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
maho1248,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,i,-,-,-,-,-,-
kota1274,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,i,-,-,-,-,-,-
mwes1234,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
kele1257,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-,-,i,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
sake1247,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
eviy1235,-,-,-,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
bubi1250,-,-,-,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
tsog1243,-,-,-,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,i,-,-,-,-,-,-
simb1254,-,-,-,e,-,-,t,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,i,-,-,-,-,-,-
pinj1243,-,-,-,e,-,-,t,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,i,-,-,-,-,-,-
kand1300,-,-,-,e,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
myen1241,-,-,-,n,-,-,t,-,-,-,-,S,-,-,-,o,-,-,-,-,o,-,-,-,n,-,i,-,i,-,-,-,-,-,-
myen1241,-,-,-,n,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
myen1241,-,-,-,n,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
myen1241,-,-,-,n,-,-,t,-,-,-,-,s,-,-,-,o,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
tete1250,-,-,-,n,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,o,-,-,-,n,y,i,-,i,-,-,-,-,-,-
doee1238,-,-,-,-,-,-,k,-,-,-,-,-,i,-,5,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,-,-,-
kwer1261,-,-,-,-,-,-,t,-,-,-,-,S,i,-,5,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-,-
kami1256,-,-,-,-,-,-,t,-,-,-,-,S,i,-,5,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,-,-,-
zara1247,-,-,-,-,-,-,k,-,-,-,-,-,i,-,5,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,-,-,-
kutu1263,-,-,-,-,-,-,t,-,-,-,-,S,i,-,5,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,-,-,-
sham1280,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
bond1247,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
zigu1244,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ngul1246,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
gogo1263,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kagu1239,-,-,-,-,-,-,-,-,-,-,-,T,i,-,5,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,-,-,-
lugu1238,-,-,-,-,-,-,t,-,-,-,-,S,i,-,5,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,-,-,-
lang1320,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
tait1250,-,w,-,a,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saga1256,-,w,-,a,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tave1240,-,-,-,o,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,i,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,s,o,-,-,-,-,-,-,-,o,-,-,-,n,-,i,-,i,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
giry1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,e,-,-,b,u,-,-
digo1243,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,y,a,-,-
poko1261,-,-,-,n,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,n,i,-,-
chim1312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,b,u,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y,-,-,-,a,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,b,u,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,b,u,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,b,u,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,b,u,-,-
mwan1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,b,u,-,-
ilwa1237,-,-,-,-,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,e,-,-,r,a,-,-
nden1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
matu1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ngin1244,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mate1258,-,-,-,i,-,-,-,-,-,-,-,h,-,-,y,-,-,-,-,-,o,-,-,-,n,-,-,-,e,-,-,-,-,-,-
mpot1240,-,-,-,i,-,-,-,-,-,-,-,h,-,-,y,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mand1423,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mwer1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mako1251,-,d,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mako1251,-,y,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ndam1239,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
pogo1243,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
pang1287,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nucl1379,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
hehe1240,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
bena1262,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
sang1330,-,-,-,n,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
vwan1235,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
fipa1238,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mamb1296,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,5,-,-,-,i,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,5,-,-,-,i,-,-,-,-,-,-
wand1264,a,k,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,p,-,-,-,e,-,-,-,-,-,-
nyam1275,a,k,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,p,-,-,-,e,-,-,-,-,-,-
pimb1238,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
rung1255,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
bung1265,-,-,-,i,-,-,y,-,-,-,a,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,5,-,-,-,i,-,-,-,-,-,-
nyih1240,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mali1279,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
lamb1272,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
safw1238,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ndal1241,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyak1260,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyam1276,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
sumb1240,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyat1246,-,m,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nyat1246,-,m,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kimb1242,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nila1242,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
toor1238,-,-,-,e,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyan1307,-,-,-,e,-,-,n,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyor1246,-,k,-,u,-,-,-,-,-,-,-,s,-,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-,-
chig1238,o,k,-,u,-,-,-,-,-,-,-,S,-,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-,-
nyam1277,-,-,-,e,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
zinz1238,-,-,-,e,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
haya1250,-,-,-,e,-,-,n,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kere1283,-,-,-,e,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
shub1238,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
hang1260,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
rund1242,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
haaa1252,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
vinz1238,-,-,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
soga1242,-,-,-,e,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
gwer1238,-,k,-,u,-,-,-,-,-,-,-,s,-,-,w,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,5,-,-,-,i,-,-,-,-,-,-
suba1238,-,s,-,e,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kuri1259,i,t,S,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kuri1259,i,t,S,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kuri1259,i,T,-,i,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ngur1263,-,-,-,e,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ikiz1238,-,z,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ikiz1238,-,z,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
zana1238,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ikom1245,-,t,S,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
gusi1247,o,b,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,u,-,-,-,-,-,-
jita1239,-,-,y,i,-,-,-,-,-,-,-,s,-,-,w,a,-,-,-,l,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kway1241,-,-,g,i,-,-,n,-,-,-,-,s,-,-,w,a,-,-,-,r,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kara1481,-,t,S,i,-,-,-,-,-,-,-,s,-,-,w,a,-,-,-,l,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
saam1283,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
logo1258,-,-,-,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
masa1299,-,t,s,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
shii1238,-,-,-,e,-,e,n,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,5,-,-,-,i,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,n,-,-,-,t,h,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,o,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,o,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,u,-,-,-,-,T,-,-,-,-,-,-,-,-,o,-,-,-,n,-,o,k,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,n,-,-,-,-,8,a,-,a,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,u,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,n,-,o,k,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,n,-,-,-,t,h,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,o,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,o,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,o,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,o,-,-,-,-,o,-,-,-,n,-,o,k,a,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,n,-,-,-,t,h,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,n,-,-,-,-,8,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,k,i,-,m,a,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
