language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51
swah1253,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mwan1247,-,-,-,-,-,-,l,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,E,E,-,-,-,-,E,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
matu1259,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
ngin1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,a,-,p,-,-,-,-,-,-,-,-,-,e,t,-,-,-,-,-,-,o
mate1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,N,-,-,e,-,l,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mpot1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,5,-,-,e,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
mand1423,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,N,-,-,e,-,l,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tanz1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,N,-,-,e,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,e,-,-,-,n,-,-,g,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mwer1248,-,-,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
ndam1239,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
pogo1243,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
pang1287,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nucl1379,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
hehe1240,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,e,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
bena1262,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
sang1330,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vwan1235,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
fipa1238,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mamb1296,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
wand1264,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyam1275,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,p,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
pimb1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
rung1255,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
bung1265,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyih1240,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mali1279,-,-,-,-,-,-,-,-,-,i,-,-,-,m,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
lamb1272,-,u,-,-,-,-,l,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
safw1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyak1260,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
suku1261,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nyam1276,-,m,-,-,-,-,-,-,-,7,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
sumb1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nila1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,y,e,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
toor1238,-,a,-,-,-,-,m,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyan1307,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyor1246,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
chig1238,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nyam1277,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
zinz1238,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
haya1250,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
kere1283,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
shub1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
hang1260,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
rund1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
haaa1252,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vinz1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
soga1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,a,-,i,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,z,i,g,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
suba1238,-,o,-,-,-,-,r,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kuri1259,-,o,-,-,-,-,r,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kuri1259,-,u,-,-,-,-,r,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kuri1259,-,o,-,-,-,-,r,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ngur1263,-,-,-,-,-,-,r,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
ikiz1238,-,o,-,-,-,-,r,-,-,u,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
ikiz1238,-,o,-,-,-,-,r,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
zana1238,-,o,-,-,-,-,r,-,-,u,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
ikom1245,-,o,-,-,-,-,r,-,-,u,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
gusi1247,-,o,-,-,-,-,r,-,-,o,-,g,u,5,-,-,T,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
jita1239,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
kway1241,-,-,-,-,-,-,r,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
kara1481,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
saam1283,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
logo1258,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
masa1299,-,-,-,-,-,-,l,-,-,u,-,-,-,l,-,-,w,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,e,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,e,-,-,-,-,e,-,-,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,r,-,-,u,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,r,-,-,u,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,r,-,-,o,-,x,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,o,o,x,o,o,-,-,y,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,r,-,-,o,-,-,-,-,-,-,v,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,a
embu1241,-,-,-,-,-,-,r,-,-,o,-,-,-,-,-,-,v,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,a
kiku1240,-,-,-,-,-,-,r,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,r,-,-,u,-,-,-,-,-,-,v,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,l,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,E,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,t,s,a,n,y,o,f,u
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
