language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
swah1253,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,i,-,t,-,-,S,-,-,-,-,-,-,-,o,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-
swah1253,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,t,-,-,S,-,-,-,-,-,-,-,o,-,-
swah1253,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-
mwan1247,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
ilwa1237,-,-,-,-,i,-,-,-,z,-,-,-,-,i,-,i,-,-,i,-,t,-,-,S,-,-,-,-,-,-,-,o,-,-
nden1248,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-
nden1248,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-
matu1259,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-
ngin1244,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
mate1258,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-
mpot1240,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
mand1423,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-
tanz1241,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-
yaoo1241,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
mwer1248,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-
mako1251,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
mako1251,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
ndam1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-
mbun1248,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-
pogo1243,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-
pang1287,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
nucl1379,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
hehe1240,-,-,-,-,i,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
bena1262,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
sang1330,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
vwan1235,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
fipa1238,-,-,-,-,i,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
mamb1296,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
mamb1296,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
wand1264,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
nyam1275,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
pimb1238,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
rung1255,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
bung1265,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
bend1258,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
nyih1240,-,-,-,-,i,-,-,-,l,-,-,-,-,y,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
mali1279,-,-,-,-,i,-,-,-,l,-,-,-,-,y,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
lamb1272,-,-,-,-,i,-,-,-,l,-,y,-,-,i,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
safw1238,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
ndal1241,-,-,-,-,-,-,-,-,l,-,-,-,-,y,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
nyak1260,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,k,-,-,i,-,-,-,-,s,-,i,-,-,-,g,-,e,-,-
suku1261,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
suku1261,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
nyam1276,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
sumb1240,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
nyat1246,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
nyat1246,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
kimb1242,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
nila1242,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
toor1238,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
nyan1307,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,-,-,-,S,-,-,-,-,-,-,-,o,-,-
nyor1246,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
chig1238,-,-,-,-,e,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,-,-,-,S,-,-,-,-,-,-,-,o,-,-
nyam1277,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
zinz1238,-,-,-,-,e,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
haya1250,-,-,-,-,e,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,S,-,-,-,-,-,-,-,o,-,-
kere1283,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
shub1238,-,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,S,-,-,-,-,-,-,-,o,-,-
hang1260,-,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,h,-,o,-,-
rund1242,-,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,S,-,-,-,-,-,-,-,o,-,-
haaa1252,-,-,-,-,i,-,-,-,d,-,-,-,-,y,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
vinz1238,-,-,-,-,i,-,-,-,l,-,-,-,-,y,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
soga1242,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
gwer1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
gand1255,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
suba1238,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
kuri1259,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
kuri1259,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
kuri1259,-,-,-,-,i,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
ngur1263,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
ikiz1238,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
ikiz1238,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
zana1238,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
ikom1245,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
gusi1247,e,-,-,-,e,-,-,-,r,-,i,-,i,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
jita1239,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,i,-,-,-,g,-,a,-,-
kway1241,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
kara1481,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,o,a,m,a,s,-,o,-,-
saam1283,-,-,-,-,e,m,o,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,i,m,o,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
logo1258,-,-,-,-,e,m,o,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
masa1299,-,-,-,-,i,m,o,o,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shii1238,-,-,-,-,i,i,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,u,-,-,-,-,-,u,-,-
chuk1274,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
thar1283,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,t,-,-,h,-,-,-,-,-,-,-,o,-,-
mwim1241,-,-,-,-,-,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
mwim1241,-,-,-,-,-,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
meru1245,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
meru1245,-,-,-,-,-,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
meru1245,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,t,-,-,h,-,-,-,-,-,-,-,o,-,-
meru1245,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,t,-,-,h,-,-,-,-,-,-,-,o,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,r,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
meru1245,-,-,-,-,-,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
meru1245,-,-,-,-,-,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
embu1241,-,-,-,-,-,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
embu1241,-,-,-,-,-,-,-,-,r,-,i,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
kiku1240,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,t,-,-,h,-,-,-,-,-,-,-,o,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,8,-,-,-,-,-,-,-,o,-,-
dhai1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-
temi1247,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
moch1256,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
vunj1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
vunj1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
vunj1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
romb1244,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
romb1244,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
romb1244,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
mach1266,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
mach1266,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
mach1266,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
gwen1239,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,t,-,-,h,-,-,-,-,-,-,-,o,-,-
kahe1238,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
maor1244,-,-,-,-,-,-,-,-,d,-,z,-,-,i,-,-,-,-,i,-,t,-,-,s,-,-,-,-,-,-,-,o,-,-
ndzw1235,-,-,-,-,-,-,-,-,d,-,z,-,-,i,-,-,-,-,i,-,t,-,-,s,-,-,-,-,-,-,-,o,-,-
ngaz1238,-,-,-,-,-,-,-,-,d,-,z,-,-,i,-,-,-,-,i,-,t,-,-,s,-,-,-,-,-,-,-,o,-,-
nyan1308,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
kund1255,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
tumb1250,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
shon1251,-,-,-,-,-,-,-,-,z,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,o,-,-,-,-,-,o,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,h,-,-,-,-,-,o,-,-
vend1245,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-
luya1241,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-
nkoy1244,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-
taab1238,-,-,-,-,i,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
bemb1257,-,-,-,-,i,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
lala1264,-,-,-,-,i,i,-,-,l,-,-,-,-,i,-,-,-,-,i,-,n,-,-,s,-,o,-,-,-,-,-,o,-,-
lamb1271,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
kaon1241,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
lenj1248,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
soli1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-
tong1318,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-
luba1250,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
hemb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,s,-,o,-,-,-,-,-,o,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,o,-,-,-,-,-,o,-,-
song1303,-,-,-,-,-,-,-,-,e,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
luba1249,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,u,-,-,-,-,-,u,-,-
enya1247,-,-,-,-,-,-,-,-,l,-,i,-,i,i,-,-,-,-,i,-,-,-,-,s,-,o,-,-,-,-,-,o,-,-
song1300,-,-,-,-,-,-,-,-,l,-,i,-,i,i,-,-,-,-,i,-,-,-,-,s,-,o,-,-,-,-,-,o,-,-
holo1240,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,n,-,-,s,-,o,-,-,-,-,-,o,-,-
diri1252,-,-,-,-,n,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,o,-,-,-,-,-,o,-,-
buku1249,-,-,-,-,m,-,o,o,n,-,-,-,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
lega1249,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
nyan1304,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,o,-,-,-,-,-,o,-,-
amba1263,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-
lozi1239,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-
kgal1244,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,t,-,L,h,-,o,-,-,-,-,-,o,-,-
tswa1255,-,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,i,-,-,-,-,h,l,o,-,-,-,-,-,o,-,-
tson1249,-,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,i,-,-,-,-,h,l,o,-,-,-,-,-,o,-,-
xhos1239,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,l,-,-,i,-,-,-,-,h,l,o,a,m,e,h,l,o,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,l,-,-,i,-,-,-,-,h,-,l,-,-,-,-,-,o,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,o,-,-,-,-,-,o,-,-
makh1261,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,i,-,-,i,-,t,-,-,h,-,-,-,-,-,-,-,o,-,-
makh1264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-
buyu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-
song1299,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,d,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
