language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
mamb1296,-,i,-,-,-,-,-,-,T,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,T,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
wand1264,-,i,-,-,-,-,-,-,t,-,S,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyam1275,-,i,-,-,-,-,-,-,t,-,S,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
pimb1238,-,i,-,-,-,-,-,-,t,-,S,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
rung1255,-,i,-,-,-,-,-,-,T,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bung1265,-,i,-,-,-,-,-,-,T,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyih1240,-,i,-,-,-,-,-,-,S,-,-,-,-,i,-,l,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mali1279,-,i,-,-,-,-,-,-,S,-,-,-,-,i,-,l,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
lamb1272,-,i,-,-,-,-,-,-,T,-,-,-,-,i,-,l,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
safw1238,-,i,-,-,-,-,-,-,S,-,-,-,-,i,-,l,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,t,-,S,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyak1260,-,u,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
suku1261,b,u,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
nyam1276,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
sumb1240,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyat1246,-,u,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
nyat1246,-,u,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
kimb1242,-,u,-,-,-,-,-,-,l,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,n,d,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nila1242,-,u,-,-,-,-,-,-,l,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-
toor1238,-,e,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nyan1307,-,e,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyor1246,-,e,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
chig1238,-,e,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyam1277,-,e,-,-,-,-,-,-,t,-,S,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
zinz1238,-,u,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
haya1250,-,e,-,-,-,-,-,-,t,-,S,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kere1283,-,o,-,-,-,-,-,-,b,-,-,-,-,u,-,5,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
shub1238,-,u,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
hang1260,-,u,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
rund1242,-,u,-,b,-,u,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
haaa1252,-,u,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
vinz1238,-,u,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
soga1242,-,o,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
gwer1238,-,-,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
suba1238,-,o,-,b,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,S,-,i,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
kuri1259,-,o,-,b,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
kuri1259,-,o,-,b,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
ngur1263,-,e,-,x,-,i,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,o,-,b,-,o,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,o,-,b,-,o,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
zana1238,-,o,-,b,-,u,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
ikom1245,-,e,-,b,-,u,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
gusi1247,o,o,-,b,-,o,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
jita1239,-,o,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
kway1241,-,o,-,b,-,u,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
kara1481,-,o,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
saam1283,-,o,-,b,-,u,-,-,l,-,-,-,-,i,-,r,-,-,-,-,-,i,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
logo1258,-,u,-,v,-,u,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
masa1299,-,-,-,b,-,u,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,n,-,T,-,-,i,-,-,-,-,-,-,-,i,-,-,n,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
chuk1274,-,o,-,-,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
thar1283,-,u,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,u,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
meru1245,-,u,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
meru1245,-,u,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kiku1240,-,o,-,-,-,o,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,r,e,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kamb1297,-,o,-,-,-,-,-,-,w,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,l,o,b,a,e,k,i,-,-,-,-,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,w,u,l,-,y,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,m,u,l,-,y,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,k,-,y,-,-,i,-,t,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
romb1244,-,u,-,l,-,i,l,i,k,-,-,-,-,i,-,t,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mach1266,-,i,-,-,-,-,-,-,f,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mach1266,-,u,-,-,-,-,-,-,b,u,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,t,-,-,-,-,-,e,-,-,n,d,e,-,-,-,k,o,-,-,-,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,v,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,t,-,a,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,t,-,a,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,t,-,a,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyan1308,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,d,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
shon1251,-,-,-,m,-,u,b,-,h,-,-,-,-,e,-,d,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,o
vend1245,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,o
taab1238,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,t,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bemb1257,-,-,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,n,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
song1303,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,d,-,-,-,-,-,i,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
luba1249,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,l,-,a,-,a,a,a,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,!,-,-,-,-,E,-,-,-,-,-,-,-,E,-,-,-,!,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,t,-,h,a,a,a,-,-,-,-,-,-,-,a,-,-,n,d,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lega1249,m,u,-,-,-,u,-,-,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nyan1304,N,-,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,N,g,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
