language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
asut1235,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-
giry1241,-,-,-,-,-,-,-,N,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
digo1243,-,-,-,-,-,-,-,N,-,m,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
poko1261,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
chim1312,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,e,e,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mwan1247,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,m,-,-,w,-,E,E,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nden1248,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nden1248,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-
matu1259,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ngin1244,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mate1258,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mpot1240,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mand1423,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tanz1241,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mwer1248,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ndam1239,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mbun1248,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
pogo1243,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,y,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
pang1287,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nucl1379,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
hehe1240,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bena1262,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,d,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
sang1330,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
vwan1235,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
fipa1238,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
wand1264,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyam1275,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
pimb1238,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-
rung1255,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bung1265,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bend1258,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyih1240,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mali1279,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
lamb1272,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
safw1238,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyak1260,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,N,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,N,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyam1276,-,-,-,-,-,-,-,-,-,N,-,-,w,-,-,-,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
sumb1240,-,-,-,-,-,-,-,-,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nila1242,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-
toor1238,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyan1307,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyor1246,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
chig1238,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyam1277,-,-,-,-,-,-,-,o,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
zinz1238,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
haya1250,-,-,-,-,-,-,-,o,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kere1283,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
shub1238,-,-,-,-,-,-,-,u,-,k,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
hang1260,-,-,-,-,-,-,-,u,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
rund1242,-,-,-,-,-,-,-,u,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
haaa1252,-,-,-,-,-,-,-,u,-,k,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
vinz1238,-,-,-,-,-,-,-,u,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
soga1242,-,-,-,-,-,-,-,o,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
suba1238,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ngur1263,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,o,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
zana1238,-,-,-,-,-,-,-,o,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ikom1245,-,-,-,-,-,-,-,o,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
gusi1247,-,-,-,-,-,-,-,o,-,m,-,-,o,-,t,i,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-
jita1239,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kway1241,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kara1481,-,-,-,-,-,-,-,o,-,k,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,o,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-
masa1299,-,-,-,-,k,-,-,u,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,m,-,o,E,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,m,-,o,E,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,o,E,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,i,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,o,E,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,m,-,o,E,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,m,-,o,E,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,E,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,i,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
