language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
vinz1238,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
soga1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,5,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
gwer1238,-,t,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,n,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
suba1238,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-
ngur1263,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
ikiz1238,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
ikiz1238,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
zana1238,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
ikom1245,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
gusi1247,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
jita1239,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kway1241,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kara1481,-,-,-,-,-,-,o,-,-,m,-,-,-,-,w,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
saam1283,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
logo1258,-,i,-,y,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
masa1299,-,k,-,y,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
chuk1274,-,-,-,T,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
thar1283,-,t,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mwim1241,-,-,-,T,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-
mwim1241,-,-,-,T,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
meru1245,-,-,-,T,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
meru1245,-,-,-,T,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-
meru1245,-,t,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
meru1245,-,t,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
meru1245,-,-,-,s,-,h,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
meru1245,-,-,-,T,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-
meru1245,-,-,-,T,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-
embu1241,-,-,-,T,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
embu1241,-,-,-,T,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,m,-,-,o,-,o,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
temi1247,-,-,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
moch1256,-,t,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
vunj1238,-,t,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
romb1244,-,-,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
romb1244,-,-,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
romb1244,-,-,-,s,-,h,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mach1266,-,t,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mach1266,-,-,-,S,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mach1266,-,-,-,s,-,h,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,l,a,l,o,y,e,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,-,i,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,-,i,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,t,-,-,-,-,S,e,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,m,-,-,a,-,t,a,-,v,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
taab1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,k,-,e,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
bemb1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,e,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
song1303,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,n,g,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
luba1249,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,k,-,e,e,l,-,-,-,-,-,-,-,-,-,e,-,e,-,a,-,-,-,-,-,a,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,k,-,E,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,E,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,g,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,u,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,E,-,-,p,o,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,N,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,a,N,-,g,E,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,u,k,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,-,-
amba1263,-,-,-,-,-,-,-,-,-,k,-,-,i,-,s,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,i,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,a,-,-,i,i,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-
xhos1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,y,-,-,-,-,u,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,w,-,7,-,a,-,-,-,-,y,i,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,y,i,-,-,-
makh1261,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,a,a,k,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
makh1264,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,a,k,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
phen1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-
umbu1257,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
song1299,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
mpuo1241,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,p,-,-,-,a,-,-,-,-,-,a,-,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,w,-,-,-,a,-,-,-,-,-,a,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,p,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,u,-,n,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,u,-,N,-,-,-,-,g,-,-,-,-,u,-,-,-,a,-,-,-,-,-,a,-,-,-
beem1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,u,-,N,-,-,-,-,g,-,-,-,-,u,-,-,-,a,-,-,-,-,-,a,-,-,-
sira1266,-,-,-,k,-,e,e,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sang1333,-,-,-,k,-,y,e,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sang1333,-,-,-,k,-,y,e,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,a,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
lumb1249,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
njeb1242,-,i,-,t,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
duma1253,-,i,-,t,-,u,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
vili1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,g,-,-,b,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-
tien1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
lika1243,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,E,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,E,-,-,-
bali1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,k,-,-,-,-,w,-,-,-,o,-,-,-,-,-,o,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,k,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,k,-,-,-,-,w,-,E,-,E,-,-,-,-,-,E,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,k,-,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-
komo1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-
bila1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-
kang1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,b,E,E,-,l,-,-,-,-,E,-,-,-,-,-,-,-,-,-,E,-,-,-
ndak1241,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-
mbod1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,w,-,-,-,e,-,-,-,-,-,e,-,-,-
budu1250,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,w,-,-,-,e,-,-,-,-,-,e,-,-,-
tuki1240,-,-,-,-,-,-,-,-,-,n,-,-,-,-,g,-,-,o,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nugu1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,E,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
mmaa1238,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,o,-,p,-
elip1238,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,g,-,-,-,-,-,-,-,-,o,-,-,-,-,-,o,-,p,-
yang1293,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,a,-,s,-,o,o,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-
yang1293,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nuba1241,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,a,-,s,-,o,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yamb1252,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,b,-,-,-,-,-,-,-,-,3,-,3,l,-,i,i,-,-,-
tune1261,-,-,-,e,-,-,e,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,a,-,-,-
