language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
orok1266,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,a,-,l,-,-,-,-,-,-,-,i,-,-,-
orok1266,-,-,-,-,-,-,-,m,i,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,y,a,a,-,d,-,-,-,i,-,-,-,i,-,-,-
mokp1239,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,y,a,a,-,l,-,-,-,i,-,-,-,i,-,-,-
ndas1238,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
wumb1242,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
sigh1238,-,-,-,-,-,-,-,m,i,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-
osam1235,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
maho1248,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
kota1274,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
mwes1234,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,a,-,d,-,-,-,y,-,-,-,e,-,-,-
mban1268,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,a,-,l,-,-,-,-,-,-,-,e,-,-,-
kele1257,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,y,-,-,-,e,-,-,-
ngom1270,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,a,-,d,-,-,-,y,-,-,-,e,-,-,-
ngom1270,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,a,-,d,-,-,-,y,-,-,-,e,-,-,-
ndam1254,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,a,-,d,-,-,-,-,-,-,-,i,-,-,-
ndam1254,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,a,-,l,-,-,-,-,-,-,-,e,-,-,-
ndam1254,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,a,-,l,-,-,-,-,-,-,-,i,-,-,-
sake1247,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,a,-,r,-,-,-,-,-,-,-,i,-,-,-
eviy1235,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,u,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
bubi1250,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,o,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
tsog1243,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
simb1254,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
pinj1243,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
kand1300,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,i,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
bush1247,-,-,-,-,-,-,-,m,y,-,-,-,-,E,-,-,-,-,-,-,-,E,-,E,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
doee1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-,-
kwer1261,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
kami1256,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,h,-,-,-,o,-,-,-
zara1247,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
kutu1263,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,t,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
sham1280,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
bond1247,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
zigu1244,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
ngul1246,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
gogo1263,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,t,u,u,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
kagu1239,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,w,-,e,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-,-
lugu1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,t,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-
lang1320,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-,-
tait1250,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,o,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,o,-,-,-
saga1256,k,o,d,Z,e,l,e,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,-,o,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,o,-,o,-,-,-,-,-,-,-,z,-,-,-,o,-,-,-,o,-,-,-
asut1235,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,w,-,e,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,u,-,-,-
asut1235,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,w,-,e,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,-,u,-,-,-
giry1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,d,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
digo1243,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,d,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
poko1261,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,o,-,-,d,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
chim1312,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,e,-,-,-
swah1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-
mwan1247,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,o,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,-,o,-,-,-
ilwa1237,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-
nden1248,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-
nden1248,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-
matu1259,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-
ngin1244,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,o,-,-,-
mate1258,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-
mpot1240,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-
mand1423,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-
yaoo1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,w,e,e,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-
mwer1248,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,w,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mako1251,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,e,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-
mako1251,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,k,w,-,e,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-
ndam1239,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-
mbun1248,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-
pogo1243,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-
pang1287,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-
nucl1379,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
hehe1240,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
bena1262,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,d,z,-,-,-,-,-,-,-,i,-,-,-
sang1330,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-
vwan1235,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,d,-,-,i,l,-,-,-,o,-,-,-
fipa1238,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
mamb1296,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,n,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
mamb1296,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
wand1264,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,n,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
nyam1275,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,n,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
pimb1238,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-
rung1255,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
bung1265,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
bend1258,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
nyih1240,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,n,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
mali1279,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,n,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
lamb1272,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,n,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
safw1238,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-
ndal1241,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,-,-
nyak1260,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-
suku1261,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
suku1261,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
nyam1276,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
sumb1240,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-
nyat1246,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-
nyat1246,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
kimb1242,-,-,-,-,-,-,i,m,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-
nila1242,k,-,-,-,-,-,E,n,-,-,-,-,-,i,-,-,-,i,n,-,t,-,-,u,-,u,n,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-
toor1238,-,-,-,-,-,-,e,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-
nyan1307,-,-,-,-,-,-,e,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
nyor1246,-,-,-,-,-,-,e,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
chig1238,-,-,-,-,-,-,e,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
nyam1277,-,-,-,-,-,-,o,m,u,-,k,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-,-
zinz1238,-,-,-,-,-,-,o,m,u,-,k,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,o,-,-,-
haya1250,-,-,-,-,-,-,e,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-
kere1283,-,-,-,-,-,-,e,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-
shub1238,-,-,-,-,-,-,i,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-
hang1260,-,-,-,-,-,-,i,n,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
rund1242,-,-,-,-,-,-,i,-,-,-,s,-,-,o,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-
haaa1252,-,-,-,-,-,-,u,m,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,b,e
vinz1238,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-
soga1242,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,h,-,-,-,e,-,-,-
gwer1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,e,-,-,-
suba1238,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,S,-,-,i,-,-,5,-,-,o,-,r,-,-,-,-,-,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-,5,-,-,o,-,r,-,-,-,-,-,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-,5,-,-,o,-,r,-,-,-,-,-,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-,5,-,-,o,-,r,-,-,-,-,-,-,-,o,-,-,-
ngur1263,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,5,-,-,o,-,r,-,-,-,-,-,-,-,o,-,-,-
ikiz1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,r,-,-,o,n,d,-,-,-,-,-,-,-,o,-,-,-
ikiz1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,r,-,-,o,n,d,-,-,-,-,-,-,-,o,-,-,-
zana1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,r,-,-,o,n,d,-,-,-,-,-,-,-,o,-,-,-
ikom1245,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,n,-,-,o,-,r,-,-,-,-,-,-,-,o,-,-,-
gusi1247,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
jita1239,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,l,-,-,o,-,l,-,-,-,-,-,-,-,o,-,-,-
kway1241,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,r,-,-,o,-,r,-,-,-,-,-,-,-,o,-,-,-
kara1481,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,o,-,-,l,-,-,o,-,l,-,-,-,-,-,-,-,o,-,-,-
saam1283,-,-,-,-,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,i,-,-,-
