language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
tait1250,-,-,-,-,-,k,-,-,-,u,-,-,-,b,-,w,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
saga1256,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,a,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tave1240,-,-,-,-,-,k,-,-,-,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,k,o,-,-,o,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,k,-,-,-,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,k,-,-,-,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
giry1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
digo1243,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,a,-,-,-,a,-,-,-,-
poko1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
chim1312,-,-,-,-,-,-,-,-,-,u,-,-,-,b,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,v,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mwan1247,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,u,-,-,-,u,u,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nden1248,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nden1248,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,n,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
matu1259,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngin1244,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mate1258,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mpot1240,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mand1423,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tanz1241,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yaoo1241,-,-,-,-,-,k,-,-,-,u,-,-,-,u,-,l,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mwer1248,-,-,-,-,-,k,-,-,-,u,-,-,-,u,-,l,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mako1251,-,-,-,-,-,k,-,-,-,u,-,-,-,b,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mako1251,-,-,-,-,-,k,-,-,-,u,-,m,-,w,a,l,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ndam1239,-,-,-,-,-,k,u,-,w,u,-,-,-,-,-,l,-,-,-,-,a,-,g,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbun1248,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pogo1243,-,-,-,-,-,k,-,-,w,i,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pang1287,-,-,-,-,-,k,-,-,h,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nucl1379,-,-,-,u,-,k,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
hehe1240,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,f,-,-,w,i,-,i,-,s,-,a,-,-,-,-
bena1262,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
sang1330,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,w,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,a,-,g,-,a,-,-,-,-
vwan1235,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,d,-,-,-,i,s,i,-,-,-,a,-,-,-,-
fipa1238,-,-,-,u,-,k,-,-,-,u,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,i,s,h,-,a,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
wand1264,-,-,-,u,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1275,-,-,-,u,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pimb1238,-,-,-,u,-,k,-,-,-,u,-,-,-,-,-,b,-,7,-,-,u,-,-,-,-,l,-,-,-,-,-,a,-,g,-,a,-,-,-,-
rung1255,-,-,-,u,-,k,-,-,-,u,-,-,-,-,-,m,-,u,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bung1265,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,a,n,g,-,a,-,-,-,-
bend1258,-,-,-,-,-,k,-,-,w,i,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyih1240,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mali1279,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lamb1272,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
safw1238,-,-,-,a,-,f,-,-,-,w,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,z,-,-,-,-,-,-,-,y,-,e,-,-,-,-
ndal1241,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyak1260,-,-,-,u,-,k,-,-,-,u,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
suku1261,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,a,-,g,-,a,-,-,-,-
nyam1276,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,o,-,g,-,a,-,-,-,-
sumb1240,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,i,s,y,-,a,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,e,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,a,g,h,-,a,-,-,-,-
kimb1242,-,-,-,u,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,x,o,-,m,-,-,a,n,g,-,a,-,-,-,-
nila1242,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,i,-,-,u,-,-,-,-,l,-,-,-,-,-,a,-,g,-,a,-,-,-,-
toor1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyan1307,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyor1246,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
chig1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1277,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zinz1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,i,-,r,-,a,-,-,-,-
haya1250,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kere1283,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
shub1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,S,-,a,-,-,-,-
hang1260,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,S,-,a,-,-,-,-
rund1242,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,T,-,a,-,-,-,-
haaa1252,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,S,-,a,-,-,-,-
vinz1238,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,S,-,a,-,-,-,-
soga1242,-,-,-,o,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
gwer1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
gand1255,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,t,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
suba1238,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,-,-,-,u,-,g,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngur1263,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ikiz1238,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ikiz1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zana1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ikom1245,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
gusi1247,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
jita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kway1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kara1481,-,-,-,o,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
saam1283,-,-,-,o,-,h,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
saam1283,-,-,-,-,-,k,-,-,-,h,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,w,-,a,-,-,-,-
logo1258,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,N,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
masa1299,-,-,-,-,-,k,-,-,h,u,-,k,-,h,-,w,-,i,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-
shii1238,-,l,-,a,-,h,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
chuk1274,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
thar1283,-,-,-,-,-,k,-,-,w,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,a,-,a,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,k,-,-,-,u,-,-,-,u,-,r,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,n,-,-,-,u,-,t,-,u,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,r,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
temi1247,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,a,-,g,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,a,-,-,a,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,v,-,w,-,-,a,-,g,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,a,-,g,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngaz1238,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,N,-,-,-,-,-,-,-,g,-,a,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kund1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tumb1250,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
shon1251,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,r,-,a,-,-,a,-,-,-,-,y,-,-,-,-,-,a,-,-,-,a,-,-,-,-
kala1384,-,z,w,i,-,b,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vend1245,-,-,-,v,-,h,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
luya1241,-,-,-,-,-,-,-,-,-,i,-,-,-,i,-,b,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nkoy1244,-,-,-,-,-,t,-,-,-,h,-,-,-,i,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
taab1238,-,-,-,-,-,k,-,-,-,w,-,-,i,i,-,p,-,a,-,-,a,-,-,-,-,y,-,-,-,-,-,a,-,-,-,a,-,-,-,-
bemb1257,-,-,-,u,u,k,-,-,-,w,-,-,-,i,-,p,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lala1264,-,-,-,u,-,k,-,-,-,w,-,-,i,i,-,p,-,a,-,-,a,-,-,-,-,y,-,-,-,-,-,a,-,-,-,a,-,-,-,-
lamb1271,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,p,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kaon1241,-,-,-,-,-,k,-,-,-,u,-,-,-,i,-,p,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lenj1248,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,T,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
soli1239,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,S,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tong1318,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
luba1250,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,p,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
hemb1242,-,-,-,-,-,w,-,-,-,i,-,-,-,i,-,h,-,a,-,-,a,-,-,-,-,g,-,-,-,-,-,a,-,-,-,a,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,i,-,-,-,i,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,y,-
song1303,-,-,-,-,-,l,-,-,-,w,-,-,i,i,-,f,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
luba1249,-,-,-,-,-,k,-,-,-,u,u,S,i,i,-,p,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
enya1247,-,-,-,-,-,k,-,-,-,u,u,-,i,i,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
