language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
eviy1235,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
bubi1250,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
tsog1243,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
simb1254,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
pinj1243,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kand1300,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
myen1241,-,o,-,-,-,o,N,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,a,-,-,-,-,-,a,-,-,-
myen1241,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
myen1241,-,-,-,-,-,o,N,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
myen1241,-,-,-,-,-,-,o,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
myen1241,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
tete1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,o,-,-,-,-,n,-,-,a,-,-,-,-,-,a,-,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,b,-,-,o,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
bush1247,-,-,-,-,-,-,m,-,-,-,-,w,a,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
doee1238,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kwer1261,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kami1256,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
zara1247,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kutu1263,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
sham1280,-,-,-,-,-,-,N,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
bond1247,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
zigu1244,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ngul1246,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
gogo1263,-,-,-,-,-,-,m,-,-,-,-,w,a,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kagu1239,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
lugu1238,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
lang1320,-,-,-,-,-,-,m,-,-,-,-,s,-,-,-,-,i,-,-,-,-,n,-,-,g,-,-,-,-,-,a,-,-,-
tait1250,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
saga1256,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
tave1240,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,a,-,n,-,-,a,-,-,-,-,-,a,-,-,-
asut1235,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
asut1235,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
giry1241,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
digo1243,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,t,S,e
poko1261,-,-,-,-,-,-,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
chim1312,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,a,a,-,n,-,-,-,-,-,-,-,-,a,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mwan1247,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,-,-,d,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nden1248,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nden1248,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
matu1259,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ngin1244,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mate1258,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mpot1240,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mand1423,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
yaoo1241,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,t,S,e
mwer1248,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mako1251,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mako1251,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ndam1239,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mbun1248,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
pogo1243,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
pang1287,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nucl1379,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
hehe1240,-,-,-,-,-,u,m,u,-,-,s,w,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-
bena1262,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
sang1330,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,i,-,-,-,S,-,e,-,-,-
vwan1235,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
fipa1238,-,-,-,-,-,u,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mamb1296,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,t,-,-,-,S,-,e,-,-,-
mamb1296,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
wand1264,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyam1275,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
pimb1238,-,-,-,-,-,u,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
rung1255,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
bung1265,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
bend1258,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyih1240,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mali1279,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
lamb1272,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
safw1238,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ndal1241,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyak1260,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
suku1261,-,-,-,-,-,-,N,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
suku1261,-,-,-,-,-,-,N,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyam1276,-,-,-,-,-,-,N,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
sumb1240,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyat1246,-,-,-,-,-,-,m,-,-,-,-,u,-,-,d,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-
nyat1246,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kimb1242,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nila1242,-,-,-,-,-,-,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
toor1238,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyan1307,-,-,-,-,-,o,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-
nyor1246,-,-,-,-,-,o,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
chig1238,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyam1277,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
zinz1238,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
haya1250,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kere1283,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
shub1238,-,-,-,-,-,u,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
hang1260,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
rund1242,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
haaa1252,-,-,-,-,-,u,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
vinz1238,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
soga1242,-,-,-,-,-,o,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
gwer1238,-,-,-,-,-,-,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
gand1255,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
suba1238,-,-,-,-,-,o,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kuri1259,-,-,-,-,-,o,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kuri1259,-,-,-,-,-,o,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kuri1259,-,-,-,-,-,o,m,-,-,-,-,-,-,-,-,-,o,-,o,o,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ngur1263,-,-,-,-,-,o,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ikiz1238,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ikiz1238,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
zana1238,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ikom1245,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
gusi1247,-,o,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,a,-,n,-,-,-,-,-,-,-,-,a,-,-,-
jita1239,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kway1241,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kara1481,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
saam1283,-,-,-,-,-,o,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
saam1283,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
logo1258,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
masa1299,-,-,-,-,-,u,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
shii1238,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,k,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mwim1241,-,-,-,-,-,-,m,-,-,-,-,o,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mwim1241,-,-,-,-,-,-,m,-,-,-,-,o,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,o,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,w,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,o,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,o,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
embu1241,-,-,-,-,-,-,m,-,-,-,-,o,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
embu1241,-,-,-,-,-,-,m,-,-,-,-,o,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kiku1240,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kamb1297,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kamb1297,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,k,-,-,a,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
dhai1238,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
temi1247,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
moch1256,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
vunj1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
vunj1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
vunj1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,k,-,u
