language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
yaka1272,-,-,-,-,-,-,-,-,-,-,b,o,-,-,o,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,o,-,-,-
ngom1268,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,u,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,o,-,-,-
kele1255,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-
lomb1260,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-
beng1282,-,-,-,-,-,-,-,-,-,-,p,w,-,-,a,-,-,-,-,-,n,d,Z,-,-,-,-,-,-,-,-,-,-,a,-,-,-
dual1243,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,o,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,b,o,-,-,o,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,o,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mokp1239,-,-,-,-,-,-,-,-,-,-,w,o,-,-,o,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,o,-,-,-
ndas1238,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
wumb1242,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
sigh1238,l,i,i,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,u,-,n,d,z,-,-,-,u,-,-,-,-,-,-,u,-,-,-
osam1235,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-
maho1248,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kota1274,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mwes1234,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
mban1268,-,-,-,-,-,-,-,-,-,-,b,u,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kele1257,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,E,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,w,-,-,-,-,-,-,E,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,y,-,-,-,-,-,-,E,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,E,-,-,-
sake1247,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
eviy1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bubi1250,-,-,m,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,N,-,g,-,-,a,-,-,-
tsog1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
simb1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
pinj1243,-,-,-,-,-,-,-,-,-,-,x,-,-,-,e,-,-,-,-,-,-,-,d,-,-,-,i,-,m,-,-,-,-,o,-,-,-
kand1300,-,-,n,-,-,-,-,n,-,-,t,-,-,-,a,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,i,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,z,-,-,-,o,-,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,o,-,-,-
tete1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,o,-,n,-,g,-,-,i,-,-,-
doee1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kwer1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,l,a
kami1256,-,-,-,-,-,-,-,-,-,-,t,S,-,-,i,-,-,-,-,-,-,-,h,-,-,-,a,-,n,-,g,-,-,a,-,-,-
zara1247,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,a,-,n,-,g,-,-,a,-,-,-
kutu1263,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,a,-,n,-,g,-,-,a,-,-,-
sham1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,e,-,n,i
bond1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,e,-,n,i
zigu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ngul1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
gogo1263,-,-,-,-,-,-,-,-,-,-,w,u,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kagu1239,-,-,-,-,-,-,-,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,a,-,N,-,g,-,-,a,-,-,-
lugu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,a,-,n,-,g,-,-,a,-,-,-
lang1320,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,o,-,-,-
tait1250,-,-,-,-,-,-,-,-,-,-,w,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,u,-,-,-
saga1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-
tave1240,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,o,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,o,-,-,-,-,-,-,o,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,i,-,n,-,z,-,-,i,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,v,-,-,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,o,-,-,-
giry1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
digo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
poko1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
chim1312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,v,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mwan1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nden1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nden1248,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-
matu1259,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ngin1244,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mate1258,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,b,-,-,o,-,n,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mpot1240,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
mand1423,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,-,-,h,-,-,-,-,-,-,-,-,-,-,u,-,-,-
yaoo1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,y,-,-,-,-,-,-,o,-,-,-
mwer1248,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ndam1239,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-
mbun1248,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
pogo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,e,-,n,-,-,-,-,i,-,-,-
pang1287,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nucl1379,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,i,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-
hehe1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,w,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
bena1262,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-
sang1330,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,w,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,i,-,-,-
vwan1235,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
fipa1238,-,-,a,-,-,-,-,-,-,-,p,-,-,-,a,m,-,a,a,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mamb1296,-,-,a,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,a,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,a,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
wand1264,-,-,m,-,-,-,-,-,-,-,p,-,-,-,u,m,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyam1275,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,i,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
pimb1238,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,i,i,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
rung1255,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bung1265,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nyih1240,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mali1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,h,-,-,e,-,n,i
lamb1272,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,-,n,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
safw1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,a,m,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nyak1260,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,m,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-
nyam1276,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-
sumb1240,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,y,-,-,o,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,y,-,-,u,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,y,-,-,u,-,-,-
kimb1242,-,-,u,-,-,-,-,-,-,-,w,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,y,-,-,u,-,-,-
nila1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,u,-,-,-
toor1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-,a,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nyan1307,-,-,a,-,-,-,-,-,-,-,h,-,-,-,a,m,-,a,i,-,-,-,S,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nyor1246,-,-,a,-,-,-,-,-,-,-,h,-,-,-,a,m,-,a,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
chig1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
nyam1277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
zinz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
haya1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kere1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,y,-,-,o,-,-,-
shub1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,m,-,a,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
hang1260,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,m,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
rund1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
haaa1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,r,-,-,u,-,-,-,h,-,-,-,a,-,n,-,g,-,-,a,-,-,-
vinz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,l,-,-,u,-,-,-,h,-,-,-,a,-,n,-,g,-,-,a,-,-,-
soga1242,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,m,-,a,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,-,b,-,-,-,w,-,-,e,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,i,-,-,-
suba1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,h,u,-,-,-,s,-,-,-,-,-,-,-,y,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,y,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,i,-,-,o,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,y,-,-,o,-,-,-
ngur1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,y,-,-,o,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,y,-,-,u,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,-,u,-,-,-,S,-,-,-,-,-,-,-,-,-,-,o,-,-,-
zana1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,y,-,-,o,-,-,-
ikom1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,h,u,-,-,-,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-
gusi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,-,o,-,-,-,s,-,-,-,-,-,-,-,i,-,-,o,-,-,-
jita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kway1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
kara1481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,b,w,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,i,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,m,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-,-,i,-,-,-
logo1258,-,-,-,-,-,-,-,-,-,-,m,-,-,-,7,m,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-,-,i,-,-,-
masa1299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,b,w,e,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,i,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,u,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,8,-,-,-,i,-,-,-,-,-,-,u,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,t,-,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,u,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,i,-,-,-,-,-,-,o,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,i,-,-,-,-,-,-,o,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,8,-,-,-,i,-,-,-,-,-,-,u,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,i,-,-,-,-,-,-,o,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,t,-,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,u,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,t,-,-,-,-,-,-,h,-,-,-,i,-,-,-,-,-,-,u,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,a,-,n,-,g,-,-,u,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,i,-,-,-,-,-,-,o,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,i,-,-,-,-,-,-,o,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,i,-,-,-,-,-,-,o,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,i,-,-,-,-,-,-,o,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,i,-,-,o,-,-,-,-,-,-,o,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,-,-,-,y,-,-,-,-,-,-,o,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,t,-,-,-,-,-,-,h,-,-,-,y,-,-,-,-,-,-,o,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,8,-,-,-,y,-,-,-,-,-,-,o,-,-,-
