language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,y,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,y,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
dhai1238,-,-,-,m,-,w,-,-,-,-,-,-,-,a,d,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,y,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
moch1256,-,-,-,m,-,n,-,-,-,e,-,n,g,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,m,-,5,-,-,-,e,-,n,g,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,m,-,n,-,-,-,e,-,n,g,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,a,l,-,i,-,-,-,v,-,-,-,-,-,a,-,a,-,-,-,-,-
mach1266,-,-,-,k,-,y,-,-,-,e,-,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,a,-,a,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-
kahe1238,-,-,-,m,-,b,-,-,-,-,-,-,-,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ngaz1238,-,-,-,-,-,d,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nyan1308,-,-,-,-,-,d,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-
kund1255,-,-,-,-,-,d,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,a,-,-,-,-,-
tumb1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,a,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,h,-,a,-,-,-,-,-
luya1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,y,-,-,w,-,-,-,-,-,a,-,a,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,e,n,a,-,-,-,-,-
taab1238,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
bemb1257,-,-,-,a,-,k,-,-,a,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
lala1264,-,-,-,a,-,k,-,-,-,a,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,a,-,-,-,-,-
lamb1271,-,-,-,a,-,k,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
kaon1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
lenj1248,-,-,-,-,-,l,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
tong1318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
luba1250,-,-,-,-,-,d,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
hemb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
sang1331,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-
song1303,-,-,-,-,-,n,-,-,-,n,-,-,-,-,g,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
luba1249,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,a,-,-,-,-,-
enya1247,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,a,-,-,-,-,-
song1300,-,-,-,-,-,t,-,-,-,-,-,-,-,-,S,-,-,-,u,-,u,-,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,a,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,a,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,a,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,a,-,a,N,-,-,-,-,-,g,-,-,-,-,-,a,-,a,-,-,-,-,-
mitu1240,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
lega1249,-,-,-,m,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyan1304,-,-,-,m,-,w,-,-,-,i,-,-,-,i,s,-,-,-,h,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyan1304,-,-,-,m,-,w,-,-,-,i,-,-,-,i,S,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
amba1263,-,-,-,m,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,z,-,-,-,-,a,-,z,-,a,-,-,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,t,-,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,a,t,-,-,-,-,-,s,-,-,-,-,-,i,-,i,-,-,-,-,-
tswa1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-
xhos1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,i,-,-,-,i,l,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,a,-,a,-,-,-,-,-
makh1261,-,-,-,-,-,n,-,-,-,n,-,-,-,-,T,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-
buyu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,u,-,u,b,a,T,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,v,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,v,-,-,-,-,-,-,-,-,-,3,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,w,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-
boma1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,b,-,-,-,-,-,-,-,-,-,i,-,-,-,i,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,a,-,a,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wuum1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
lwel1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,v,-,-,-,-,3,-,-,-,-,3,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngon1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,-,-
suku1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,w,-,-,-,-,a
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,-,a,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,w,-,-,-,-,a
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,-,a,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
east2782,k,h,a,a,-,-,-,-,-,n,-,-,g,u,t,-,-,-,h,-,-,-,-,a,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
kuny1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
suun1239,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,u,-,u,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
hung1278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,a
sira1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,u,u,m,b,-,i
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,u,u,m,b,-,i
punu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,s,-,i
ngub1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,u,-,-,b,-,i
lumb1249,-,-,-,-,-,-,-,-,-,b,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,w,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
teke1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,i,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,u,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,u,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,o,-,k,-,-,-,y,-,-,-,e,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-
chok1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,g,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,u,-,-,-,u,-,-,-,-,m,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-
luva1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,k,u,-,-,-,u,-,-,-,-,m,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-
