language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
maho1248,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
kota1274,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
mwes1234,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mban1268,-,-,-,-,-,-,-,d,-,-,-,-,z,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kele1257,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
sake1247,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
eviy1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bubi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tsog1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
simb1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
pinj1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kand1300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,n,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tete1250,-,-,-,-,-,-,-,l,-,o,o,k,o,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,o,o,-,-,-,-,-,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,k,o,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,o,o,-,-,-,-,-,-,-
deng1250,-,-,-,-,-,-,-,7,-,-,-,y,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,a,-,-,-,-,-,-,-
bush1247,-,-,-,-,-,-,-,d,-,-,-,i,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wong1247,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u,k,-,-,-,o,m,-,-,-,p,-,-,-,-,w,-,a,-,-,-,-,-,-,-
doee1238,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kwer1261,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kami1256,-,-,-,-,-,-,-,z,-,-,-,-,h,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zara1247,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-
kutu1263,-,-,-,-,-,-,-,t,-,-,-,-,w,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sham1280,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bond1247,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zigu1244,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngul1246,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gogo1263,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,g,w,-,a,-,-,-,-,-,-,-
kagu1239,-,-,-,-,i,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lugu1238,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-
lang1320,-,-,-,-,i,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tait1250,-,-,-,-,i,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saga1256,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tave1240,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,-,z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-
asut1235,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
asut1235,-,-,-,-,i,-,d,Z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
giry1241,-,-,-,-,d,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
digo1243,-,-,-,-,d,-,-,z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
poko1261,-,-,-,-,d,-,-,Z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
chim1312,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mwan1247,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ilwa1237,-,i,-,-,i,-,-,z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
matu1259,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngin1244,-,-,-,-,-,-,-,l,-,-,-,-,i,-,h,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mate1258,-,-,-,-,-,-,-,l,-,-,-,-,i,-,h,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mpot1240,-,-,-,-,-,-,-,l,-,-,-,-,i,-,h,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mand1423,-,-,-,-,-,-,-,l,-,-,-,-,i,-,h,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mwer1248,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,l,-,-,i,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndam1239,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,-,l,-,-,-,-,i,-,h,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
pogo1243,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,w,-,-,-,u
pang1287,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
nucl1379,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
hehe1240,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,a,w,-,a,-,-,-,-,-,-,-
bena1262,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,b,w,-,a,-,-,-,-,-,-,-
sang1330,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
vwan1235,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,v,u,a,-,-,-,-,-,-,-
fipa1238,-,-,-,-,i,-,-,z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mamb1296,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wand1264,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyam1275,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
pimb1238,u,l,-,-,u,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
rung1255,-,-,-,-,i,-,-,z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bung1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyih1240,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mali1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
lamb1272,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
safw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,N,-,-,-,-,-,-,-,-,g,-,a,-,-,m,-,-,-,u
nyak1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,N,-,-,-,-,-,-,-,-,g,-,a,-,-,m,-,-,-,u
suku1261,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyam1276,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sumb1240,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kimb1242,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nila1242,-,-,-,-,-,-,-,l,-,i,i,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
toor1238,-,-,-,-,-,-,-,-,-,-,-,-,i,-,b,a,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyan1307,-,e,-,-,i,-,-,z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyor1246,-,-,-,-,-,-,-,-,-,-,-,-,i,-,b,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
chig1238,-,e,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyam1277,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zinz1238,-,-,-,-,i,-,-,z,-,-,-,-,i,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
haya1250,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,i,-,b,-,-,a,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kere1283,-,-,-,-,i,-,-,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
shub1238,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hang1260,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
rund1242,-,-,-,-,i,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
