language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
meru1245,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,h,-,u,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,h,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bemb1257,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
song1303,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,u,-,-,u,N,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-
tson1249,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,u,5,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-
xhos1239,i,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
zulu1248,i,-,-,z,-,-,i,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,h,a,a,-,l,-,a
makh1264,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,h,-,u,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,-,-,l,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,n,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,T,o,o,-,s,o,o
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,a,-,-,-,a,-,-,-,n,-,-,-,-,z,-,-,-,u,-,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lumb1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,s,E,E,n,-,-,-,-,z,-,-,-,a,-,-,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,s,e,e,n,-,-,-,-,z,-,-,-,a,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,m,-,u,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,z,-,-,-,a,-,-,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,h,-,-,-,u,-,-,-,n,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-
maba1270,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ling1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,n,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,w,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,w,-,-,-,e,-,-,e,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,5,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-
mbok1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
akwa1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,b,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bomi1238,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
yaka1272,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,u,i,-,-,-,-,-,-,-,-,i,-,-,a,-,-,-,a
ngom1268,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kele1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,-,w,-,-,a,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bush1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,o,-,-,-,o,-,-,o,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yasa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,e,-,-,-,-,y,a,a
dual1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,e,-,-,-,-,-,-,a
mali1280,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,i,b,o,o,N,-,g,-,-,-,-,o,-,o,-,-,-,d,-,-,a,a,e,-,-,-,e,-,-,-,-,y,a,a
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,T,o,o
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mokp1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ndas1238,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
wumb1242,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sigh1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,w,-,o,-,o,-,-,-,5,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
osam1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
maho1248,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kota1274,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mwes1234,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mban1268,-,-,-,-,-,-,i,n,d,Z,u,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kele1257,-,-,-,-,-,-,i,n,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,t,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
sake1247,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
eviy1235,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bubi1250,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tsog1243,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,-,-,s,a,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
simb1254,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,-,-,h,a,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pinj1243,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,-,-,s,a,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
