language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
kagu1239,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
lugu1238,-,-,-,-,-,-,m,-,-,-,-,a,l,-,-,-,-,e,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
lang1320,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tait1250,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
saga1256,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tave1240,-,-,-,-,-,-,m,-,b,-,-,o,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,b,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,z,-,i,-,i,-,-,-,-,-,-,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
giry1241,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
digo1243,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
poko1261,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
chim1312,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mwan1247,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
ilwa1237,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,a,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
matu1259,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-
ngin1244,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mate1258,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mpot1240,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mand1423,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tanz1241,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,m,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mwer1248,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
ndam1239,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
pogo1243,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
pang1287,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nucl1379,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,a,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-
hehe1240,u,l,u,l,e,e,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
bena1262,-,l,u,l,e,e,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
sang1330,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,e,-,n,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
vwan1235,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,e,-,n,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
fipa1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
wand1264,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyam1275,-,-,-,-,a,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
pimb1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
rung1255,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
bung1265,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyih1240,-,-,-,-,a,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mali1279,-,-,-,-,a,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
lamb1272,-,-,-,-,a,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
safw1238,-,-,-,-,a,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
ndal1241,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyak1260,-,-,-,-,a,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyam1276,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sumb1240,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
kimb1242,-,-,-,-,i,-,m,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nila1242,-,-,-,-,-,-,m,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-
toor1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyan1307,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyor1246,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
chig1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyam1277,-,-,-,-,a,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
zinz1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
haya1250,-,-,-,-,e,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
kere1283,-,-,-,-,a,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
shub1238,-,-,-,-,a,-,m,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
hang1260,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
rund1242,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
haaa1252,-,-,-,-,a,-,m,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
vinz1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
soga1242,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
suba1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,S,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,S,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,S,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,a,-,m,-,-,-,-,a,-,-,a,-,a,a,-,-,-,5,-,-,-,-,-,T,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
ngur1263,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,T,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
zana1238,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
ikom1245,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,S,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
gusi1247,-,a,-,-,a,-,m,-,a,a,a,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
jita1239,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
kway1241,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
kara1481,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
logo1258,-,-,-,-,a,-,m,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
masa1299,-,k,-,-,a,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,m,-,i,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,o,-,-,o,-,-,o,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,o,-,-,o,-,-,o,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,7,-,o,-,-,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,7,-,u,-,-,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,m,-,L,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,m,-,X,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,m,-,r,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,m,-,r,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,m,-,X,-,i,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,m,-,r,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,m,-,X,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,m,-,r,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
kahe1238,-,-,-,-,-,-,m,-,r,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,-,i,-,i,-,-,-,-,-,-,-,-,-,-,-,-
kund1255,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tumb1250,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,m,-,v,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
