language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
mwer1248,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mako1251,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ndam1239,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pogo1243,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pang1287,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,o,-,-,n,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nucl1379,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,p,a,m,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hehe1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bena1262,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,n,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
sang1330,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vwan1235,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fipa1238,-,-,l,y,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mamb1296,a,-,t,S,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,T,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wand1264,-,-,t,S,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyam1275,-,-,t,S,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pimb1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rung1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bung1265,i,-,l,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bend1258,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyih1240,-,-,-,y,-,-,-,-,-,-,-,-,-,-,o,-,-,o,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mali1279,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lamb1272,-,-,l,y,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
safw1238,-,-,i,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ndal1241,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyak1260,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyam1276,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sumb1240,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nila1242,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toor1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyan1307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyor1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chig1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyam1277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zinz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
haya1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
kere1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shub1238,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hang1260,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rund1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
haaa1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,e,-,l,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinz1238,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
soga1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,i,-,-,z,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
suba1238,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngur1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zana1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ikom1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gusi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kway1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kara1481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,d,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,i,l,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,d,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
masa1299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,d,w,e,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shii1238,-,-,-,g,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moch1256,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,k,-,-,-,-,-,-,-,-,y,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,k,-,-,-,-,-,-,-,-,y,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kahe1238,-,-,-,5,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,Z,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,Z,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,-,-,n,t,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,o,-,d,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
kund1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,d,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
tumb1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,z,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
kala1384,-,-,n,7,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
luya1241,-,-,-,s,-,-,-,-,-,-,-,-,i,-,i,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,e,-,y,a,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
