language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
swah1253,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
swah1253,-,-,-,z,-,-,-,-,-,i,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mwan1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,E,-,-,E,-,E,-,l,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-
nden1248,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nden1248,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
matu1259,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ngin1244,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mate1258,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
mpot1240,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,7,-,h,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mand1423,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tanz1241,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
yaoo1241,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mwer1248,-,-,-,m,-,m,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,h,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mako1251,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mako1251,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ndam1239,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
mbun1248,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
pogo1243,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
pang1287,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nucl1379,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
hehe1240,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
bena1262,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
sang1330,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
vwan1235,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
fipa1238,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mamb1296,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mamb1296,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
wand1264,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nyam1275,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
pimb1238,-,-,a,m,-,-,-,-,-,a,-,-,-,-,d,i,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
rung1255,-,-,a,m,-,-,-,-,-,a,-,-,-,-,z,i,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bung1265,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
bend1258,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nyih1240,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mali1279,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
lamb1272,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
safw1238,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,7,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,l,y,o,n,g,-,-,-,-,-,-,o,-,-,-,-
nyak1260,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
suku1261,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
suku1261,-,-,-,n,-,-,-,-,-,o,-,-,-,-,n,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyam1276,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
sumb1240,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nyat1246,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kimb1242,-,-,i,m,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nila1242,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,u,-,-,-,n,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-
toor1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nyan1307,-,-,e,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nyor1246,-,-,e,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
chig1238,-,-,e,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nyam1277,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
zinz1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
haya1250,-,-,o,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kere1283,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
shub1238,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
hang1260,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
rund1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
haaa1252,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
vinz1238,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
soga1242,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gand1255,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
suba1238,-,-,-,s,-,-,-,-,-,e,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kuri1259,-,-,i,t,-,S,-,-,-,i,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kuri1259,-,-,o,r,-,-,-,-,-,o,-,-,-,-,-,-,b,-,-,-,-,-,-,-,h,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kuri1259,-,-,o,r,-,-,-,-,-,o,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ngur1263,-,-,o,r,-,-,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ikiz1238,-,-,o,r,-,-,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ikiz1238,-,-,o,r,-,-,-,-,-,o,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
zana1238,-,-,e,z,-,-,-,-,-,i,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ikom1245,-,-,-,t,-,S,-,-,-,a,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gusi1247,-,-,o,r,-,-,-,-,-,o,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
jita1239,-,-,a,m,-,-,-,-,-,e,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kway1241,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kara1481,-,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
saam1283,-,-,e,m,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
saam1283,t,s,i,m,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
logo1258,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
masa1299,k,-,a,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
chuk1274,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-
thar1283,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-
mwim1241,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,o,-,-,-,-,-,o,-,-,-,-
mwim1241,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,o,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,o,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
meru1245,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,o,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,t,o,-,-,-,-,-,o,-,-,-,-
embu1241,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,d,o,-,-,-,-,-,o,-,-,-,-
embu1241,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,d,o,-,-,-,-,-,o,-,-,-,-
kiku1240,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,d,o,-,-,-,-,-,o,-,-,-,-
kamb1297,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-
kamb1297,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-
kamb1297,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-
dhai1238,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-
temi1247,-,-,e,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,l,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-
moch1256,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
vunj1238,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
vunj1238,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,o,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
romb1244,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mach1266,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mach1266,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
