language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
chuk1274,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
thar1283,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
maor1244,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ngaz1238,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nyan1308,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,z,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kund1255,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,z,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tumb1250,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,i,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-
luya1241,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
taab1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bemb1257,u,-,-,-,-,-,k,-,-,-,-,w,i,i,-,s,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
lala1264,u,-,-,-,-,-,k,-,-,-,-,w,i,i,-,s,h,i,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
lamb1271,u,-,-,-,-,-,k,-,-,-,-,w,-,i,-,s,h,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kaon1241,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,y,-,-,-,-,u,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
lenj1248,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,s,h,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
soli1239,-,-,-,-,-,-,k,-,-,-,-,w,-,i,n,S,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tong1318,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,z,y,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
luba1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
hemb1242,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,y,-,u,u,u,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,u,-,-,u,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
song1303,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
luba1249,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,a,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
enya1247,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,a,-,-,-,n,-,-,y,a,-,-,-,-,-,-,-,a,-,-,-,-,-
song1300,-,-,-,-,-,-,k,-,-,-,-,u,-,u,-,y,y,i,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,i,-,i,-,v,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,a,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,E,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
lozi1239,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,i,-,b,-,-,-,-,-,a,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,t,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-
tswa1255,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,v,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tson1249,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,v,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
xhos1239,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
zulu1248,u,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,a,z,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-
makh1261,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,s,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,T,u,u,w,e,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
buyu1239,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,3,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y,-,-,-,E,-,-,-,-,-,E,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,y,-,-,-,E,-,-,-,-,-,E,n,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
boma1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,z,-,-,-,i,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,z,-,-,-,i,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wuum1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,a,a,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
suku1259,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,a,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yomb1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
koon1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
laar1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
laar1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kuny1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
suun1239,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,a,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
beem1239,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,g,i,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
hung1278,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,z,-,-,-,-,-,-,-,-,-,a,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
sira1266,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,d,Z,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
