language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,y,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,y,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
kund1255,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tumb1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,i,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,m,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
luya1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bemb1257,-,-,-,-,-,-,i,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lala1264,-,-,-,i,-,-,i,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lamb1271,-,-,-,-,-,-,i,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kaon1241,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lenj1248,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
soli1239,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tong1318,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
luba1250,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
hemb1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
song1303,-,-,-,m,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
luba1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
enya1247,-,-,-,i,-,-,i,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
song1300,-,-,-,n,-,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,N,-,-,-,g,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,i,i,-,-,-,b,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
amba1263,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,e,t,-,-,-,-,-,-,-,-,y,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,5,t,S,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tswa1255,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,z,-,a,a,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,y,-,a,a,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
xhos1239,-,-,-,-,-,-,i,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,i,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
zulu1248,-,-,-,i,-,-,i,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,a,l,a,a,p,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,a,l,a,a,p,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
buyu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
boma1251,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
wuum1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lwel1234,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
ngon1267,-,-,-,m,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yaka1269,-,-,-,m,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
suku1259,-,-,-,m,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yomb1244,-,-,-,T,-,-,i,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,e,n,-,d,-,i
koon1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,d,-,e
koon1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
suun1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,u,-,-,-,-,e,-,-,-,e,n,d,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
hung1278,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,o,n,-,d,-,i
sang1333,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,o,n,-,d,-,3
sang1333,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,d,-,3
punu1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,d,-,i
ngub1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,d,-,E
lumb1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,d,-,i
vili1238,-,-,-,-,-,-,-,m,-,-,-,5,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1274,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,E,n,-,d,r,i
tsaa1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,d,-,i
wand1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,a,n,-,d,-,i
duma1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,d,-,i
duma1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,a,n,-,d,-,i
vili1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
chok1245,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,k,a,a,a,a,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
luva1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mbun1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,a,l,-,i
kuan1247,-,-,-,o,-,-,o,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ndon1254,-,-,-,-,-,-,o,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kwan1273,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
here1253,-,-,-,-,-,-,o,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kimb1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,i,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kwes1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sond1250,-,-,-,-,-,-,u,m,-,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
