language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
mpot1240,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-
mand1423,-,-,-,-,-,f,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-
tanz1241,-,l,-,u,-,h,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,o,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-
mwer1248,-,-,-,-,-,-,-,S,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,b,-,-,-,-,-,e,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,b,-,-,-,-,-,e,-,-,-,-,-
ndam1239,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,y,-,-,-,-,-,i,-,-,-,-,-
mbun1248,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,5,-,-,-,y,-,-,-,-,-,i,-,-,-,-,-
pogo1243,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,y,-,-,-,-,-,i,-,-,-,-,-
pang1287,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,h,-,-,-,o,-,n,-,-,-,y,-,-,-,-,-,i,-,-,-,-,-
nucl1379,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,z,-,-,-,-,-,e,-,-,-,-,-
hehe1240,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-,-,v,-,-,-,-,-,e,-,-,-,-,-
bena1262,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-
sang1330,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,h,-,-,-,o,-,n,-,-,-,y,-,-,-,-,-,e,-,-,-,-,-
vwan1235,-,-,-,-,-,-,-,l,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,v,-,-,-,-,-,e,-,-,-,-,-
fipa1238,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,n,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
mamb1296,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,n,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
wand1264,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
nyam1275,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,n,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
pimb1238,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
rung1255,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
bung1265,-,-,-,i,-,-,-,n,-,-,-,-,-,i,-,-,-,-,n,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-
bend1258,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,n,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
nyih1240,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
mali1279,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
lamb1272,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
safw1238,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
ndal1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,-,-
nyak1260,-,-,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
nyam1276,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
sumb1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
nyat1246,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-
nyat1246,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-
kimb1242,-,-,-,i,-,-,-,n,-,-,k,-,-,u,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,y,-,-,a,-,-,-,-,-
nila1242,-,-,-,-,-,-,-,n,-,-,k,u,l,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-
toor1238,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-,-
nyan1307,-,-,-,e,-,k,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
nyor1246,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-,-
chig1238,-,-,-,o,-,m,u,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-
nyam1277,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-,-
zinz1238,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
haya1250,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-
kere1283,-,-,-,o,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
shub1238,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
hang1260,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
rund1242,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
haaa1252,-,-,-,u,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
vinz1238,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
soga1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,k,u,m,-,-,u,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
suba1238,-,-,-,o,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-
kuri1259,-,-,-,o,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-
kuri1259,-,-,-,o,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-
kuri1259,-,-,-,o,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-
ngur1263,-,-,-,o,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-
ikiz1238,-,-,-,o,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-
ikiz1238,-,-,-,o,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-
zana1238,-,-,-,o,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-
ikom1245,-,-,-,o,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-
gusi1247,e,k,i,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
jita1239,-,-,-,u,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
kway1241,-,-,-,o,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-
kara1481,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
saam1283,-,-,-,e,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,S,-,-,-,-,-,-,i,-,t,-,e,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-
masa1299,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,e,r,-,-,-,-,-,e,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,l,-,-,-,u,u,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-
chuk1274,-,-,-,-,-,-,-,r,u,-,k,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,u,-,-,-,-,-
thar1283,-,-,-,-,-,-,-,n,-,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,r,o,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,r,o,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,r,u,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,r,o,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,r,u,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,r,u,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,r,o,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,r,o,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,r,o,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,r,o,-,k,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,r,o,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
