language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
pogo1243,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pang1287,-,-,-,-,k,-,-,h,-,-,-,-,-,i,n,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nucl1379,-,u,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
hehe1240,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bena1262,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,a,-,-,d,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
sang1330,-,-,-,-,k,i,-,y,-,-,-,-,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vwan1235,-,-,-,-,k,u,k,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
fipa1238,-,u,-,-,k,-,-,w,-,-,-,-,-,i,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mamb1296,-,u,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mamb1296,-,-,-,-,n,-,-,d,-,-,-,-,-,-,-,a,-,-,n,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
wand1264,-,u,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1275,-,u,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pimb1238,-,u,-,-,k,-,-,w,-,-,-,-,-,i,-,i,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
rung1255,-,u,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bung1265,k,u,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bend1258,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyih1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,g,-,-,a,-,-,-,-
mali1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lamb1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,g,-,-,a,-,-,-,-
safw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyak1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
suku1261,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
suku1261,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
sumb1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nila1242,-,-,-,-,k,-,-,w,-,-,-,-,i,i,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
toor1238,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyan1307,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyor1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1277,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zinz1238,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
haya1250,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kere1283,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
shub1238,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
hang1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
rund1242,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
haaa1252,-,u,-,-,k,-,-,u,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vinz1238,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
soga1242,-,o,k,u,k,-,-,w,-,-,-,-,-,-,-,i,-,-,d,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
gwer1238,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,z,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
gand1255,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
suba1238,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,-,u,-,-,g,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,-,u,-,-,g,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngur1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ikiz1238,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ikiz1238,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zana1238,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ikom1245,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gusi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,5,-,-,-,T,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-
jita1239,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kway1241,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kara1481,-,o,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
saam1283,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
saam1283,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
logo1258,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
masa1299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
shii1238,-,a,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
chuk1274,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
thar1283,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mwim1241,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mwim1241,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
meru1245,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
meru1245,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,o,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,s,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
meru1245,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embu1241,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embu1241,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kiku1240,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,n,-,-,y,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,o,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kahe1238,-,-,-,-,l,-,-,w,-,-,-,-,-,-,-,a,h,a,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-
ngaz1238,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyan1308,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kund1255,-,-,-,-,b,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tumb1250,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
shon1251,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-
