language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
poko1261,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,N,-,-,g,-,-,u,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
mwan1247,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-
ilwa1237,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,Z,-,-,u,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
matu1259,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
ngin1244,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-
mate1258,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
mpot1240,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mand1423,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
tanz1241,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mwer1248,-,-,-,-,-,-,S,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,N,-,-,g,-,-,u,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,u,-,-,N,-,-,g,-,-,u,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,-,i,-,i,-,-,-,-,n,-,-,-,-,-,u,u,u,N,-,-,g,-,-,u,-,-,-,-,-,-,-,-
ndam1239,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
pogo1243,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
pang1287,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,N,-,-,g,-,-,u,-,-,-,-,-,-,-,-
nucl1379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-,k,u,s,u,-,-,-,-,-,-,-,-
hehe1240,-,-,u,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,d,-,-,-,-,-,u,-,u,N,-,-,g,-,-,u,-,-,-,-,-,-,-,-
bena1262,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,d,-,-,-,-,-,u,-,u,N,-,-,g,-,-,u,-,-,-,-,-,-,-,-
sang1330,-,-,u,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,u,-,u,-,-,-,x,-,-,o,-,-,-,-,-,-,-,-
vwan1235,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,v,-,-,a,-,-,-,-,-,-,-,-
fipa1238,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
mamb1296,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
wand1264,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,f,-,-,o,-,-,-,-,-,-,-,-
nyam1275,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
pimb1238,-,-,i,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
rung1255,-,-,i,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
bung1265,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,o,-,-,-,-,-,5,-,-,o,-,-,-,-,-,-,-,-
nyih1240,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
mali1279,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
lamb1272,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
safw1238,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,m,-,-,b,-,-,w,-,-,-,-,-,-,-,e
ndal1241,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,f,-,-,o,-,-,-,-,-,-,-,-
nyak1260,-,-,i,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,m,-,-,b,-,-,u,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
nyam1276,-,-,i,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sumb1240,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
nyat1246,m,y,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyat1246,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
kimb1242,-,-,i,w,-,u,m,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nila1242,-,-,i,y,u,u,m,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,l,-,-,e,-,-,-,-,-,-,-,-
toor1238,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
nyan1307,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
nyor1246,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
chig1238,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
nyam1277,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
zinz1238,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,u,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
haya1250,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
kere1283,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
shub1238,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
hang1260,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
rund1242,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
haaa1252,-,-,u,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
vinz1238,-,-,u,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,k,-,o,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
soga1242,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,d,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,k,-,-,-,u,-,-,n,-,-,d,-,-,a,-,-,-,-,-,-,-,-
suba1238,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,5,-,o,b,-,h,u,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,5,-,o,b,-,-,u,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,5,-,o,b,-,-,u,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,5,o,o,b,-,-,u,-,-,-,-,-,-,-,-
ngur1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,5,-,a,b,-,h,u,-,-,-,-,-,-,-,-
ikiz1238,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
ikiz1238,-,-,o,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,e,-,-,-,-,-,-,-,-
zana1238,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
ikom1245,-,-,o,-,-,-,m,-,w,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,n,-,-,d,-,-,e,-,-,-,-,-,-,-,-
gusi1247,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,5,-,o,b,-,-,u,-,-,-,-,-,-,-,-
jita1239,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
kway1241,-,-,o,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
kara1481,-,-,o,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,d,-,-,-,-,-,o,-,-,n,-,-,d,-,-,o,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,h,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
masa1299,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,h,-,-,-,o,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,5,-,-,-,-,E
mwim1241,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,5,-,-,-,-,E
meru1245,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,u
meru1245,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,i,b,-,-,-,o,-,-,-,-,-,S,-,-,o,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,u
meru1245,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,5,-,-,-,-,E
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,r,e,e,r,a,a
kiku1240,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,5,-,-,o,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,a,-,-,-,-,u,-,-,-,-,-,t,-,-,e,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,5,-,-,o,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,5,-,-,o,-,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,m,-,y,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,e,-,-,-,-,-,l,-,-,e,-,-,l,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,k,-,-,i,-,i,m,a,a,m,b,-,-,-,-,-,u,-,-,t,-,-,S,-,-,u,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,p,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,S,-,-,o,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,k,-,-,i,-,-,b,-,o,-,b,-,-,-,-,-,o,-,-,-,-,-,S,-,-,o,-,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,m,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,t,-,-,S,-,-,o,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,u,-,-,-,u,-,-,-,-,-,Z,-,-,u,-,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,u,-,-,-,u,-,-,n,-,-,t,-,-,u,-,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,o,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,v,-,h,u,-,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,t,-,-,o,-,-,-,-,-,-,-,-
bemb1257,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,t,-,-,o,-,-,-,-,-,-,-,-
song1303,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-
luba1249,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,u,-,-,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,o,-,-,-,o,-,-,-,-,-,v,u,-,u,-,-,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,o,-,-,-,o,-,-,-,-,-,f,u,-,u,-,-,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,i,i,t,-,o,o,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,i,i,t,-,u,u,-,-,-,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
amba1263,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,d,-,-,e,-,-,-,-,-,-,-,-
lozi1239,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,h,-,-,-,u,z,-,h,-,-,w,a,n,a,-,-,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,u,-,-,-,u,-,-,-,-,-,b,u,-,u,-,-,-,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,-,-,N,-,N,-,-,-,-,k,-,a,-,-,-,a,-,-,-,-,-,b,a,-,a,-,-,-,-,-,-,-,-
xhos1239,-,-,-,-,-,-,-,-,-,-,-,i,-,N,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,n,-,t,-,e,e,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-
