language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57
vwan1235,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
fipa1238,u,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
wand1264,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyam1275,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
pimb1238,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
rung1255,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
bung1265,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
bend1258,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyih1240,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mali1279,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
lamb1272,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
safw1238,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyak1260,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyam1276,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
sumb1240,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,i,-,-,n,-,d,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nila1242,-,-,-,-,-,-,-,-,-,-,-,n,-,d,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
toor1238,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,i,y,a,g,-,i,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyan1307,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,g,w,-,-,e,y,e,g,y,e,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyor1246,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,b,-,-,-,y,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
chig1238,e,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
nyam1277,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
zinz1238,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
haya1250,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kere1283,-,-,-,-,-,-,-,-,e,-,-,n,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
shub1238,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
hang1260,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
rund1242,a,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
haaa1252,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
vinz1238,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
soga1242,-,-,k,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,a,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
suba1238,-,-,s,-,-,-,-,-,e,-,-,n,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kuri1259,i,t,S,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kuri1259,i,t,S,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kuri1259,i,-,T,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
ngur1263,-,-,S,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
ikiz1238,-,-,z,-,-,-,-,-,i,-,-,n,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
ikiz1238,-,-,z,-,-,-,-,-,e,-,-,n,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
zana1238,e,-,z,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
ikom1245,-,t,S,-,-,-,-,-,o,-,-,n,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
gusi1247,-,-,T,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
jita1239,-,-,y,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kway1241,-,-,g,-,-,-,-,-,i,-,-,n,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kara1481,-,t,S,-,-,-,-,-,i,-,-,n,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,e,-,-,n,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
saam1283,-,t,s,-,-,-,-,-,i,-,-,n,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
logo1258,-,t,s,-,-,-,-,-,i,-,-,n,-,d,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
masa1299,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,o,o,o,-,-,i,i,-,-,-,i,-,r,-,-,-,-,-,-,-,o,-,-,-,-,o,-,-,o,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,m,-,-,a
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,a,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,o,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,e,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,7,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,m,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,o,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
tumb1250,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,p,-,-,e
kala1384,-,-,-,-,-,-,-,-,n,-,-,-,-,k,-,-,-,o,p,e,s,h,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,f,-,h,e
taab1238,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
bemb1257,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
lala1264,u,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
lamb1271,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kaon1241,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
lenj1248,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
tong1318,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,n,-,g,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
hemb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
song1303,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
luba1249,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
enya1247,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
song1300,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,o,o,-,t,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,i,g,y,-,-,-,-,-,-,-,o,m,b,i,-,k,-,-,a,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-,-,-
amba1263,-,-,-,-,-,-,-,-,n,-,-,-,-,d,-,-,-,a,5,-,-,g,-,a,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kgal1244,-,-,b,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-
tswa1253,-,-,r,-,-,-,-,-,o,-,-,o,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
