language,x1,x2,x3,x4,x5,x6
nucl1643,n,o,N,-,-,-
nucl1643,n,o,m,u,-,-
nucl1643,n,o,m,u,-,-
nucl1643,n,o,m,u,-,-
nucl1643,n,u,n,u,N,-
nucl1643,n,o,m,u,-,-
nucl1643,n,o,m,u,-,-
nucl1643,n,u,m,u,r,i
nucl1643,n,o,m,u,-,-
nucl1643,n,u,m,-,-,-
egab1234,-,-,-,u,-,-
nuji1238,-,-,-,u,-,-
nuji1238,-,-,-,u,-,-
enqi1234,-,-,-,u,-,-
tuol1234,-,-,-,u,-,-
eryu1239,-,-,-,u,-,-
yunl1238,7,-,-,u,-,-
qili1234,-,-,-,u,-,-
heqi1238,-,-,-,u,-,-
jian1239,-,-,-,u,-,-
xian1250,-,-,-,e,-,-
lanp1241,-,-,-,u,-,-
zhou1234,-,-,-,u,-,-
