language,x1,x2,x3,x4
egab1234,t,s,h,E
nuji1238,t,S,h,u
nuji1238,t,-,-,3
eryu1239,k,-,-,o
yunl1238,k,-,-,o
qili1234,k,-,-,o
heqi1238,k,-,w,o
jian1239,k,-,-,o
xian1250,k,-,-,u
lanp1241,k,-,w,E
zhou1234,k,-,-,o
