language,x1,x2,x3,x4,x5
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,v
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,v
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,f
bulg1262,z,d,r,o,v
bulg1262,z,d,r,o,f
