language,x1,x2,x3,x4,x5,x6,x7
nucl1643,-,o,-,n,a,g,o
nucl1643,-,o,N,n,-,-,a
nucl1643,-,o,-,n,a,g,o
nucl1643,w,i,-,n,a,g,u
nucl1643,-,o,N,n,a,g,o
nucl1643,-,o,-,n,a,N,o
nucl1643,-,o,-,n,a,g,u
nucl1643,-,o,N,n,-,-,a
zhou1234,Z,e,-,n,-,-,u
zhou1234,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,3
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,3
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,o,-,n,-,-,3
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,3
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,3
bulg1262,Z,o,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,3
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,o,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,u
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
bulg1262,Z,i,-,n,-,-,o
bulg1262,Z,e,-,n,-,-,o
