language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
taiy1243,k,E,-,m,a,-,-,-,u,l,i,y,e
wulu1243,k,a,n,m,a,-,-,-,u,-,-,-,-
zhen1241,k,a,n,m,a,-,-,-,u,-,-,-,-
hang1257,k,a,n,m,a,-,-,-,u,-,-,-,-
yinc1239,k,a,n,m,-,-,-,-,o,-,-,-,-
yinc1239,k,a,n,m,-,-,-,-,o,-,-,-,-
guiy1235,k,a,n,m,a,-,-,-,o,-,-,-,-
guiy1235,k,a,n,m,a,-,-,-,o,-,-,-,-
jina1245,k,a,-,m,-,-,-,-,o,-,-,-,-
nanj1234,k,a,N,m,o,-,-,-,o,-,-,-,-
qing1240,k,a,-,m,-,-,-,-,o,-,-,-,-
xian1253,k,a,m,m,-,-,-,-,o,-,-,-,-
taib1242,k,a,m,b,-,-,-,-,o,-,-,-,-
haer1234,k,a,m,m,a,-,-,-,u,-,-,-,-
nann1239,k,a,m,m,a,-,-,-,u,-,-,-,-
guan1279,k,a,m,m,o,-,-,-,u,-,-,-,-
xian1255,k,a,m,m,o,-,-,-,u,-,-,-,-
xian1254,k,a,n,m,a,-,-,-,u,-,-,-,-
shan1293,k,e,-,m,-,-,-,-,o,-,-,-,-
jian1240,k,o,N,m,a,-,-,-,u,-,-,-,-
jian1240,k,o,N,m,a,-,-,-,u,-,-,-,-
fuzh1239,k,a,N,m,-,-,-,-,o,-,-,-,-
hefe1234,k,E,-,m,-,-,-,-,o,-,-,-,-
xini1234,k,a,-,m,o,l,i,y,o,-,-,-,-
chan1326,k,a,n,m,a,-,-,-,u,-,-,-,-
nanc1254,k,3,n,m,o,-,-,-,u,-,-,-,-
