language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
taiy1243,t,S,h,i,3,N,-,-,t,-,-,h,i,e,-
ouji1238,t,S,h,-,i,N,-,-,t,-,-,h,i,a,n
wulu1243,t,S,h,-,i,n,-,-,t,-,-,h,i,E,n
zhen1241,t,S,h,-,i,n,-,-,t,-,-,h,i,a,n
hang1257,t,S,h,-,i,n,-,-,t,-,-,h,i,a,n
yinc1239,t,S,h,-,i,N,-,-,t,-,-,h,i,a,n
guiy1235,t,S,h,-,i,n,-,-,t,-,-,h,i,a,n
jina1245,t,S,h,-,i,e,-,-,t,-,-,h,i,a,-
nanj1234,t,S,h,-,i,n,-,-,t,-,-,h,i,e,n
huhe1234,t,S,h,-,i,N,-,-,t,-,-,h,i,e,-
chen1267,t,S,h,-,i,n,-,-,t,-,-,h,i,a,n
zhou1234,d,-,-,-,o,n,-,o,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,k,-,i,-
bulg1262,d,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,d,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,d,-,-,-,o,n,-,o,s,-,-,T,-,e,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,d,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,d,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,k,-,3,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,T,-,o,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,d,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,d,-,-,-,o,n,-,o,s,-,-,k,-,o,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,d,-,-,-,o,n,-,o,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,-,-,-,-,-,n,-,i,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,-,i,s,-,-,-,-,-,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,T,-,3,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,T,-,e,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,-,-,-,-,-,n,-,e,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,-,i,s,-,-,-,-,-,-
bulg1262,-,-,-,-,-,n,-,i,s,-,-,k,-,o,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,-,-,-,-
bulg1262,-,-,-,-,-,n,y,e,s,-,-,k,-,3,-
bulg1262,d,-,-,-,-,n,y,e,s,-,-,k,-,3,-
