language,x1,x2,x3,x4,x5,x6,x7
eude1234,-,-,a,a,m,-,u
opat1246,h,-,a,-,m,-,u
yaqu1251,7,a,a,a,m,-,u
mayo1264,-,a,a,a,m,-,u
cent2131,-,-,a,-,m,i,i
sout3136,7,-,a,-,m,-,u
