language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
eude1234,-,w,e,e,-,-,-,-,h,r,-,-,-,e
eude1234,-,h,a,a,-,-,-,-,b,-,-,-,-,e
opat1246,g,w,e,-,-,-,-,-,-,r,-,-,-,-
yaqu1251,-,h,a,a,7,a,b,w,b,w,-,-,-,e
mayo1264,-,h,a,a,7,a,b,w,b,w,-,-,-,e
high1277,-,-,-,-,-,-,-,-,-,w,e,r,i,i
high1277,a,h,-,a,-,-,-,-,-,w,-,-,i,i
cent2131,-,-,-,-,-,-,-,-,-,w,i,r,i,i
cent2131,-,h,a,a,-,-,-,-,-,w,-,-,-,i
sout3136,-,-,-,-,-,-,-,-,-,w,3,r,-,i
sout3136,-,-,-,-,-,-,-,-,-,w,3,r,-,3
sout3136,-,h,-,a,k,-,-,-,-,w,-,-,-,i
sout3136,-,h,-,a,k,-,-,-,-,w,-,-,-,3
tuba1279,-,-,-,-,-,-,-,-,-,w,e,r,e,e
tuba1279,-,-,-,a,k,-,-,-,-,w,-,-,-,i
