language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
eude1234,-,g,-,o,o,-,-,t,s,-,i
opat1246,-,g,-,-,o,-,-,t,s,-,-
yaqu1251,-,w,o,o,o,7,o,t,s,-,i
mayo1264,g,w,o,o,o,-,-,t,s,-,i
high1277,-,w,-,-,o,h,-,t,s,i,i
cent2131,-,-,-,-,o,7,-,t,s,i,i
cent2131,-,o,-,-,o,-,-,t,s,i,i
sout3136,-,w,-,-,o,-,-,t,s,-,i
