language,x1,x2,x3,x4,x5,x6,x7
eude1234,m,o,o,r,-,-,o
opat1246,m,-,o,r,e,s,a
high1277,m,-,o,r,-,-,i
high1277,m,-,o,l,-,-,o
cent2131,m,-,o,r,o,-,o
sout3136,m,-,o,r,-,-,i
sout3136,m,-,o,r,-,-,o
