language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
eude1234,t,s,a,a,-,-,p,-,-,-,-,-,-,a,-,-
eude1234,k,-,a,a,-,-,w,-,-,-,-,-,-,i,-,t
opat1246,k,-,a,-,-,-,w,-,-,-,-,-,-,i,-,-
yaqu1251,t,s,o,o,-,-,p,-,-,o,-,-,-,i,-,-
yaqu1251,k,-,a,u,a,u,w,-,-,-,-,-,-,i,-,-
mayo1264,t,s,o,o,-,-,p,p,p,o,-,-,-,i,-,-
mayo1264,k,-,a,u,a,u,w,-,-,-,-,-,-,i,-,-
high1277,t,s,a,-,-,-,h,-,p,a,-,-,-,a,-,-
high1277,k,-,a,-,-,-,w,-,-,-,-,-,-,i,-,-
cent2131,t,s,a,-,-,-,p,-,-,a,a,t,s,i,-,-
cent2131,k,-,a,-,-,-,w,-,-,-,-,-,-,i,-,-
sout3136,t,s,a,-,-,-,p,-,-,-,-,-,-,a,-,-
sout3136,k,-,a,-,-,-,w,-,-,-,-,-,-,i,-,-
lowl1264,k,-,a,a,-,-,w,-,-,-,i,-,-,i,-,-
tuba1279,h,-,a,-,-,-,i,-,-,-,-,-,-,i,-,-
tuba1279,k,-,a,-,-,-,h,-,-,-,-,-,-,i,-,-
toho1246,k,-,a,-,-,-,v,-,-,-,-,-,-,u,l,k
