language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
eude1234,k,u,-,-,-,-,u,-,t,-,-,-,-,-
opat1246,k,u,-,-,-,-,h,-,t,-,-,-,-,-
opat1246,k,u,-,-,-,-,-,-,-,-,-,-,-,-
yaqu1251,k,u,-,-,-,-,u,-,t,-,-,a,-,-
mayo1264,k,u,-,-,-,-,u,-,t,t,t,a,-,-
high1277,k,u,-,-,-,-,u,-,-,-,-,-,-,-
cent2131,k,u,-,-,-,-,u,-,-,-,-,-,-,-
sout3136,k,u,-,-,-,-,-,-,-,-,-,-,-,-
lowl1264,k,u,-,-,-,-,u,-,-,-,-,-,-,-
lowl1264,k,u,u,u,h,u,u,-,-,-,-,-,-,-
tuba1279,-,u,-,-,-,-,-,-,t,-,a,a,-,-
tepi1240,k,u,-,-,-,-,u,a,7,-,-,a,g,3
