language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
yaqu1251,m,a,-,a,h,t,-,-,-,-,-,a,-
mayo1264,m,a,-,-,h,t,-,-,-,i,i,a,-
high1277,m,a,-,-,-,t,-,-,-,-,s,i,-
cent2131,m,a,-,-,-,t,-,-,-,-,s,i,i
sout3136,m,a,-,-,-,t,-,-,-,-,s,i,-
sout3136,m,a,-,-,-,t,-,-,-,-,-,3,-
tuba1279,m,a,i,a,i,t,u,r,a,a,t,-,-
tepi1240,m,a,a,a,-,t,-,-,-,-,-,3,-
