language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
eude1234,b,-,w,a,d,a,-,w,-,-,a,-,-,-,t,-
eude1234,h,i,b,a,-,a,-,-,-,-,a,-,-,-,-,-
opat1246,h,i,k,o,-,-,-,-,-,-,a,-,-,-,-,-
opat1246,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yaqu1251,-,-,k,o,-,o,-,7,-,-,a,-,-,-,-,-
yaqu1251,b,-,w,a,-,a,-,7,-,-,e,-,-,-,-,-
mayo1264,b,-,w,a,-,a,-,7,-,-,a,-,-,i,y,e
high1277,-,-,k,-,-,o,-,7,k,o,o,-,-,-,-,-
high1277,-,-,k,-,-,o,-,7,-,-,a,-,-,-,-,-
cent2131,-,-,k,o,-,a,-,-,-,-,a,-,-,-,-,-
cent2131,-,-,w,-,-,a,-,7,-,-,a,-,-,-,-,-
sout3136,-,-,k,-,-,o,-,7,-,-,a,-,-,-,-,-
sout3136,-,-,k,-,-,-,-,w,-,-,a,-,-,-,-,-
lowl1264,-,-,k,o,-,o,-,k,-,-,o,-,-,-,-,-
tuba1279,-,-,k,-,-,o,-,k,-,o,a,-,-,-,-,-
tuba1279,-,-,k,-,-,u,-,w,-,a,a,-,-,-,-,-
tuba1279,-,-,k,-,-,o,k,w,-,-,a,-,-,-,-,-
tepi1240,-,-,k,o,-,o,-,7,-,-,a,-,-,-,i,-
toho1246,-,-,-,-,-,-,-,p,-,-,a,-,-,-,-,-
nort2959,-,-,b,-,-,a,-,b,-,a,a,i,d,i,y,i
