language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
eude1234,t,s,-,-,i,-,p,u,-,-,u
opat1246,t,s,-,-,i,-,p,-,-,-,u
yaqu1251,t,s,i,i,i,-,b,-,-,-,u
mayo1264,t,s,i,i,i,-,b,-,-,-,u
high1277,t,s,-,-,i,h,p,u,-,-,u
cent2131,t,s,-,-,i,-,p,u,-,-,u
sout3136,t,s,-,-,i,-,p,-,-,-,u
lowl1264,t,s,-,-,i,h,p,u,-,-,u
tepi1240,-,s,-,-,i,-,v,u,u,7,u
