language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
eude1234,h,a,a,k,i,-,-,-,-,-
yaqu1251,h,-,a,k,i,-,-,-,i,a
mayo1264,h,-,a,k,i,-,-,-,i,a
high1277,-,-,a,k,i,-,-,-,-,i
cent2131,-,-,a,k,i,-,t,s,i,i
sout3136,h,-,a,k,-,-,-,-,-,i
lowl1264,h,-,a,k,i,s,t,s,i,i
tepi1240,7,a,a,k,-,-,-,-,-,i
