language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
eude1234,m,a,-,-,-,-,t,-,-,-,a,-
yaqu1251,m,a,a,-,-,-,t,-,-,-,a,-
mayo1264,m,a,a,t,t,-,t,-,-,-,a,-
high1277,m,a,-,-,h,-,t,-,-,a,a,-
cent2131,m,a,-,-,-,-,t,-,-,a,a,-
sout3136,m,a,-,-,-,-,t,-,-,-,a,-
lowl1264,m,a,-,-,h,-,t,-,-,a,a,-
tuba1279,m,a,-,-,-,-,t,-,-,a,a,t
tepi1240,m,a,a,-,h,u,t,u,r,a,i,-
