language,x1,x2,x3,x4,x5,x6,x7,x8
eude1234,b,a,-,-,-,-,-,a
opat1246,v,a,-,-,-,-,-,-
yaqu1251,b,a,a,a,7,-,-,a
mayo1264,b,a,a,a,7,-,-,a
high1277,p,a,-,-,7,w,i,i
cent2131,b,a,-,-,7,w,i,i
sout3136,p,a,-,-,-,-,-,-
tuba1279,w,a,-,-,-,-,-,-
tuba1279,v,a,-,-,-,-,-,-
tuba1279,b,a,-,-,-,-,-,-
tepi1240,v,a,a,-,-,-,-,a
