language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
eude1234,b,-,-,-,e,-,-,t,e,e,e,n
opat1246,v,-,-,-,e,t,t,t,e,a,-,-
yaqu1251,b,-,-,e,e,-,-,t,e,-,-,-
mayo1264,b,-,-,e,e,t,t,t,e,-,-,-
high1277,p,-,-,-,e,-,h,t,e,e,-,-
cent2131,b,-,-,-,e,-,7,t,e,e,-,-
cent2131,b,-,-,-,e,-,-,t,e,e,-,-
sout3136,p,-,-,-,3,-,-,t,-,3,-,-
lowl1264,p,-,-,-,e,-,h,t,e,e,-,-
tepi1240,v,i,3,i,3,-,-,t,-,3,-,-
