language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
eude1234,b,-,-,a,r,o,o,-,-,-,s,-,-
opat1246,p,-,-,a,r,-,o,-,-,-,s,-,-
yaqu1251,p,a,a,a,r,-,o,-,-,-,s,-,-
mayo1264,p,a,a,a,r,-,o,-,-,-,s,-,-
high1277,p,-,-,a,l,-,o,-,i,i,s,-,i
sout3136,p,-,-,a,r,-,o,-,-,-,s,-,i
lowl1264,p,-,a,a,l,-,o,w,i,-,s,i,i
