language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
yaqu1251,t,e,e,-,e,s,-,o,-,-,-,-
mayo1264,t,e,e,-,e,s,-,o,-,-,-,-
high1277,t,-,-,-,e,s,o,o,-,-,-,-
cent2131,r,-,-,-,e,s,o,o,-,-,-,-
sout3136,t,-,-,-,3,s,-,o,-,-,-,-
lowl1264,t,e,e,-,e,s,o,o,-,-,-,-
tuba1279,t,-,e,w,e,s,-,o,l,i,i,t
tepi1240,t,-,i,-,i,h,-,o,-,-,i,-
