language,x1,x2,x3,x4,x5,x6,x7,x8
eude1234,t,e,-,-,i,y,n,a
opat1246,t,e,-,-,i,-,-,-
mayo1264,t,e,e,7,i,-,-,-
cent2131,r,i,-,7,-,-,-,-
sout3136,t,3,-,7,i,-,-,-
