language,x1,x2,x3,x4,x5,x6,x7,x8,x9
eude1234,s,u,-,u,t,-,u,-,-
opat1246,s,u,-,-,t,-,u,-,-
yaqu1251,s,u,-,u,t,-,u,-,-
mayo1264,s,u,u,u,t,-,u,-,-
high1277,s,u,-,h,t,u,u,-,-
cent2131,s,u,-,-,t,u,u,-,-
sout3136,s,u,-,-,t,-,u,-,-
lowl1264,s,u,-,h,t,u,u,-,-
tuba1279,s,u,-,-,t,-,u,u,r
tepi1240,h,u,u,u,t,-,u,-,-
