language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
eude1234,-,-,v,a,a,-,k,-,e,-,-,-
eude1234,-,-,m,u,u,-,-,-,u,-,-,-
opat1246,-,-,v,-,a,-,-,-,k,-,-,-
opat1246,-,-,m,-,u,-,-,-,i,-,-,-
yaqu1251,k,i,b,a,a,-,k,-,e,-,-,-
mayo1264,k,i,b,a,a,-,k,-,e,-,-,-
mayo1264,k,i,-,-,-,-,-,-,i,i,m,u
high1277,-,-,p,-,a,h,k,-,i,-,-,-
high1277,-,-,m,-,o,-,7,-,i,-,-,-
cent2131,-,-,b,-,a,-,k,i,i,-,-,-
cent2131,-,-,m,-,o,-,7,i,i,-,-,-
sout3136,-,-,p,-,a,-,k,-,i,-,-,-
sout3136,-,-,m,-,o,-,-,-,i,-,-,-
sout3136,-,-,m,-,u,-,-,-,-,-,-,-
lowl1264,-,-,p,-,a,-,k,-,i,-,-,-
tepi1240,-,-,v,-,a,-,k,-,i,-,-,-
