language,x1,x2,x3,x4,x5,x6,x7,x8,x9
eude1234,t,o,-,-,o,-,-,-,a
yaqu1251,t,o,-,-,o,-,-,m,a
mayo1264,t,o,-,-,o,p,p,p,a
high1277,t,o,h,p,a,-,-,-,a
cent2131,r,o,-,p,a,-,-,-,a
sout3136,t,o,-,-,-,-,-,-,-
lowl1264,t,o,h,p,a,-,-,-,a
