language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
eude1234,t,e,i,g,w,a,-,a,t,-,-,-,-
opat1246,t,a,i,-,-,-,-,-,-,-,-,-,-
yaqu1251,t,a,-,-,-,a,-,a,t,-,-,-,a
high1277,t,a,-,-,-,-,7,-,t,e,e,-,i
cent2131,r,a,-,-,-,-,7,-,t,e,-,-,e
sout3136,t,a,-,-,-,-,r,-,-,-,-,-,i
lowl1264,t,a,-,-,-,a,7,a,t,a,a,-,i
tuba1279,t,a,-,-,-,i,y,i,-,-,-,-,i
tepi1240,t,a,-,-,-,-,-,-,t,a,a,r,i
