language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
opat1246,n,a,-,-,-,-,k,-,a,-,-
yaqu1251,n,a,-,a,-,-,k,-,a,-,-
mayo1264,n,a,-,a,k,k,k,-,a,-,-
high1277,n,a,-,-,-,h,k,a,a,-,-
cent2131,n,a,-,-,-,-,k,a,a,-,-
sout3136,n,a,-,-,-,-,k,-,a,-,-
lowl1264,n,a,-,-,-,h,k,a,a,-,-
tuba1279,n,a,-,-,-,-,k,-,a,a,r
tepi1240,n,a,a,a,-,-,k,-,a,-,-
