language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
eude1234,-,-,t,u,-,u,s,-,a,-,-
opat1246,-,-,t,-,-,-,h,-,u,-,-
opat1246,-,-,t,-,-,u,h,-,-,-,-
yaqu1251,-,-,t,u,u,u,s,-,e,-,-
mayo1264,-,-,t,u,u,u,s,-,e,-,-
high1277,-,-,t,-,-,u,s,-,u,-,-
cent2131,-,-,r,-,-,u,s,u,u,-,-
sout3136,-,-,r,-,-,u,s,-,i,-,-
sout3136,-,-,r,-,-,u,s,-,u,-,-
lowl1264,-,-,t,u,u,u,s,i,i,-,-
tuba1279,m,a,t,-,-,u,s,-,i,i,t
sono1245,-,-,t,-,-,u,h,-,a,-,-
