language,x1,x2,x3,x4,x5,x6,x7
high1277,k,e,-,p,a,a,-
cent2131,k,e,-,p,a,a,-
sout3136,k,3,-,p,-,a,-
lowl1264,k,e,h,p,a,a,-
tuba1279,k,e,-,w,a,a,t
tepi1240,k,3,-,v,-,a,-
