language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
eude1234,-,-,w,o,o,-,-,k,-,o,-,-
opat1246,-,-,g,-,o,-,-,k,-,o,-,-
yaqu1251,-,-,w,o,o,-,-,k,-,o,-,-
mayo1264,-,g,w,o,o,k,k,k,-,o,-,-
high1277,-,-,w,-,o,-,h,k,o,o,-,-
cent2131,-,-,-,-,o,-,-,k,o,o,-,-
sout3136,-,-,w,-,o,-,-,k,-,o,-,-
lowl1264,-,-,w,-,o,-,h,k,o,o,-,-
tuba1279,n,i,y,-,o,-,-,k,-,o,o,t
tepi1240,-,-,h,-,u,-,-,k,-,u,i,-
