language,x1,x2,x3,x4,x5,x6,x7
eude1234,-,v,o,o,-,-,i
opat1246,-,g,-,o,r,-,i
yaqu1251,-,w,o,o,7,-,i
mayo1264,g,w,o,o,7,-,i
high1277,-,w,-,o,7,i,i
sout3136,-,w,-,o,7,-,i
lowl1264,-,g,-,o,7,i,i
tuba1279,-,w,-,o,-,-,i
tuba1279,-,g,-,o,-,-,i
