language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
eude1234,-,-,v,-,a,-,k,-,-,-,o,o,r,a
opat1246,h,i,p,-,a,-,k,-,-,-,o,-,-,-
yaqu1251,h,i,p,a,a,-,k,s,i,y,a,-,-,-
mayo1264,-,-,b,a,a,-,k,s,i,y,a,-,-,-
high1277,-,-,p,-,a,h,k,-,-,-,o,-,-,-
cent2131,-,-,b,-,a,-,k,-,o,-,o,-,-,-
sout3136,-,-,p,-,a,-,k,-,-,-,o,-,-,-
lowl1264,-,-,p,-,a,h,k,-,-,-,o,-,-,-
toho1246,-,-,w,-,a,-,k,-,-,-,o,-,-,-
sono1245,-,-,b,-,a,-,k,-,-,-,o,-,-,-
