language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
eude1234,-,-,h,-,-,-,i,-,-,i,-,t,s,i,r,-,a,-,-
yaqu1251,-,-,b,-,-,w,i,-,-,i,-,t,s,i,y,-,a,-,-
mayo1264,-,-,b,-,-,w,i,-,-,i,t,t,s,i,y,-,a,-,-
high1277,i,h,k,-,-,-,-,-,-,u,-,t,s,i,i,w,a,-,-
cent2131,-,-,k,-,-,-,-,-,-,u,-,t,s,i,i,w,a,r,i
sout3136,-,-,k,-,-,w,-,-,-,i,-,t,s,i,-,-,-,-,-
tuba1279,-,-,h,i,k,w,-,-,-,i,-,t,s,i,-,-,i,t,-
nort2959,-,o,b,-,-,-,i,i,b,i,-,-,s,i,-,-,-,-,-
