language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,-,k,-,y,e,-,-,-,u,-
jion1236,-,-,k,-,y,e,-,-,-,u,-
shee1238,-,-,k,-,h,-,-,-,-,u,-
shee1238,-,-,k,-,h,-,-,-,-,o,-
youn1235,-,-,k,-,-,-,-,-,-,u,-
youn1235,-,-,k,-,-,-,-,-,-,u,-
east2369,-,-,t,-,-,-,-,-,-,u,-
pana1310,-,-,t,L,y,u,t,L,y,u,-
nort2748,-,-,q,-,-,o,k,-,y,o,-
east2371,-,-,t,-,S,o,t,-,S,o,-
pahn1237,-,-,q,-,-,a,l,-,y,3,-
pahn1237,-,-,q,-,-,a,l,-,y,u,-
wuna1248,-,-,q,-,h,a,-,-,-,u,-
nort3244,-,-,t,-,-,e,-,-,-,u,-
hmon1264,-,-,t,-,-,a,-,-,-,3,-
hmon1333,-,-,t,-,-,3,-,-,-,w,-
larg1235,p,i,t,-,-,o,-,-,-,e,y
buna1273,k,3,t,-,L,a,-,-,-,3,-
buna1273,k,a,t,-,L,a,-,-,-,u,-
numa1251,-,-,t,-,L,-,-,-,-,i,-
