language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,l,-,y,e,u,-
jion1236,-,l,-,y,e,u,-
shee1238,-,-,-,v,-,o,N
shee1238,-,-,-,v,-,o,N
youn1235,-,l,-,-,i,u,-
youn1235,-,l,-,-,i,u,-
east2369,-,l,-,h,i,3,-
pana1310,-,l,-,-,i,w,-
nort2748,-,l,-,y,-,o,-
east2371,-,L,-,h,-,o,-
pahn1237,-,l,-,y,-,o,-
pahn1237,-,l,-,y,-,o,-
wuna1248,-,l,-,y,-,o,-
nort3244,-,l,-,-,-,o,-
hmon1264,-,l,-,-,-,u,-
hmon1333,-,l,-,-,-,o,-
larg1235,a,l,-,-,a,u,-
larg1235,-,l,-,-,-,o,-
buna1273,-,l,h,y,u,o,-
buna1273,-,l,-,-,-,a,N
numa1251,-,l,-,-,-,o,-
