language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
pahn1237,-,a,-,q,-,-,o,-,m,-,i,-,-,-,-
pahn1237,-,-,-,q,-,-,o,N,m,-,i,-,-,-,-
wuna1248,-,-,-,n,-,-,a,N,m,-,e,-,-,-,-
east2371,-,-,-,q,h,-,a,-,m,-,e,-,-,-,-
youn1235,-,-,-,k,-,-,i,-,m,-,o,-,-,-,-
youn1235,-,-,-,k,-,-,i,n,m,-,o,-,-,-,-
pana1310,-,-,-,k,-,-,e,-,-,-,-,-,-,-,-
jion1236,-,-,-,-,-,-,-,-,m,-,u,-,w,E,-
jion1236,-,-,-,-,-,-,-,-,m,-,o,t,S,e,n
shee1238,-,-,-,k,-,-,a,k,h,-,o,-,-,-,-
shee1238,-,-,-,k,-,-,a,k,h,-,o,-,-,-,-
nort3244,-,-,-,-,-,-,-,-,m,u,a,-,-,-,-
hmon1264,-,-,-,q,h,a,o,-,m,w,a,-,-,-,-
hmon1333,-,-,-,q,h,-,o,-,m,w,3,-,-,-,-
larg1235,-,-,-,-,-,-,a,-,m,-,a,-,-,-,-
buna1273,l,a,3,k,-,-,-,-,-,-,o,-,-,-,-
buna1273,-,-,-,k,h,-,i,-,m,-,o,-,-,-,N
